Qch(tons),Qin(MMBtu/h)
8.40E-02,0.146279546
8.42E-02,0.146572145
8.43E-02,0.146880695
8.45E-02,0.147188861
8.46E-02,0.147499922
8.42E-02,0.146800582
8.37E-02,0.14560301
8.36E-02,0.144983558
8.34E-02,0.144163542
8.32E-02,0.143320092
8.29E-02,0.142463868
8.27E-02,0.141642649
0,0
0,0
0,0
0,0
0,0
0,0
8.56E-02,0.146016173
8.61E-02,0.146457538
8.68E-02,0.147258708
8.71E-02,0.14739053
8.72E-02,0.147146271
8.74E-02,0.147034838
8.76E-02,0.146974119
8.83E-02,0.147824336
8.86E-02,0.147980401
8.87E-02,0.147809752
8.90E-02,0.147817769
8.94E-02,0.148188139
8.94E-02,0.147836568
8.91E-02,0.147119138
8.93E-02,0.147056671
8.92E-02,0.146671101
8.90E-02,0.146056377
8.89E-02,0.145624593
8.91E-02,0.145560478
8.92E-02,0.145452394
8.92E-02,0.145235637
8.94E-02,0.145318673
8.93E-02,0.145005617
8.91E-02,0.144467194
8.91E-02,0.144098694
8.87E-02,0.143281496
8.88E-02,0.143199938
8.87E-02,0.142847233
8.85E-02,0.142321857
8.84E-02,0.141988488
8.83E-02,0.141932849
8.87E-02,0.142712517
8.87E-02,0.142862258
8.86E-02,0.142715976
8.85E-02,0.142722317
8.46E-02,0.136561936
8.38E-02,0.135372446
8.40E-02,0.135657242
8.41E-02,0.135988332
8.42E-02,0.136193644
8.43E-02,0.136397674
8.52E-02,0.137958519
8.58E-02,0.139065485
8.60E-02,0.139416307
8.63E-02,0.139961864
8.66E-02,0.140500389
8.68E-02,0.141009396
8.71E-02,0.141495999
8.50E-02,0.138189022
8.23E-02,0.133832358
8.10E-02,0.131723169
8.04E-02,0.130757822
8.01E-02,0.130340239
8.00E-02,0.130217841
8.01E-02,0.130320589
8.02E-02,0.130537172
8.04E-02,0.130823202
8.05E-02,0.131127752
8.07E-02,0.131426486
8.09E-02,0.131767569
8.12E-02,0.132280617
8.15E-02,0.132865156
8.19E-02,0.133499327
8.23E-02,0.134161774
8.27E-02,0.134835182
8.31E-02,0.135507915
8.34E-02,0.136004066
8.36E-02,0.136428602
8.38E-02,0.136806501
8.40E-02,0.137150807
8.42E-02,0.137495689
8.44E-02,0.137830581
8.47E-02,0.138544148
8.51E-02,0.139516399
8.55E-02,0.14054199
8.58E-02,0.141567477
8.62E-02,0.142591717
8.66E-02,0.143599086
8.69E-02,0.144427107
8.72E-02,0.145180015
8.74E-02,0.145884704
8.77E-02,0.146587937
8.79E-02,0.147288738
8.81E-02,0.147977954
8.84E-02,0.148659612
8.86E-02,0.149327527
8.89E-02,0.149973707
8.92E-02,0.150669033
8.94E-02,0.151362768
8.76E-02,0.148647307
8.66E-02,0.147150267
8.65E-02,0.147035852
8.64E-02,0.146978351
8.64E-02,0.147160636
8.64E-02,0.147382828
8.65E-02,0.147661766
8.62E-02,0.147288616
8.59E-02,0.146980585
8.56E-02,0.146648242
8.53E-02,0.146262265
8.51E-02,0.14588448
8.48E-02,0.145512964
8.45E-02,0.145089522
8.43E-02,0.144856454
8.41E-02,0.144645954
8.39E-02,0.14445196
8.37E-02,0.144288009
8.36E-02,0.144135006
8.33E-02,0.143843293
8.31E-02,0.143456031
8.28E-02,0.143033764
8.25E-02,0.142656269
8.22E-02,0.142302712
8.20E-02,0.141957971
8.16E-02,0.141356552
8.12E-02,0.140746861
8.07E-02,0.140110263
8.03E-02,0.139475412
7.99E-02,0.138845612
7.95E-02,0.138214833
7.94E-02,0.138089348
7.95E-02,0.13819936
7.95E-02,0.13840108
7.97E-02,0.138651558
7.98E-02,0.138934265
7.99E-02,0.139234509
8.32E-02,0.145023133
8.64E-02,0.150610437
8.72E-02,0.151986425
8.73E-02,0.152273972
8.73E-02,0.152267639
8.52E-02,0.148550354
8.08E-02,0.140610683
7.84E-02,0.136175731
7.64E-02,0.132328784
7.46E-02,0.128695647
7.31E-02,0.125647917
7.18E-02,0.122939552
8.05E-02,0.137400888
8.47E-02,0.14403368
8.76E-02,0.148632806
8.98E-02,0.151945799
8.33E-02,0.14048643
8.38E-02,0.141044352
8.37E-02,0.14056905
8.38E-02,0.140408683
8.38E-02,0.140058042
8.35E-02,0.139171713
8.33E-02,0.138585228
8.33E-02,0.138292526
8.27E-02,0.137133974
8.23E-02,0.136183566
8.20E-02,0.135501274
8.93E-02,0.147275011
8.84E-02,0.145372994
8.74E-02,0.14344581
8.66E-02,0.141871195
8.56E-02,0.140058634
8.52E-02,0.139161209
8.47E-02,0.137984245
8.40E-02,0.136655823
8.35E-02,0.135546112
8.31E-02,0.134713863
8.31E-02,0.134473937
8.33E-02,0.134572846
8.32E-02,0.134143282
8.30E-02,0.133500707
8.28E-02,0.133044394
8.28E-02,0.132840019
8.27E-02,0.132412762
8.30E-02,0.132791511
8.32E-02,0.132859937
8.32E-02,0.132771767
8.34E-02,0.132911727
8.37E-02,0.133430353
8.41E-02,0.134232018
8.45E-02,0.135011715
8.52E-02,0.136335629
8.56E-02,0.137067736
8.05E-02,0.129025742
7.63E-02,0.122411145
7.49E-02,0.120081421
7.43E-02,0.119130134
7.40E-02,0.118724231
7.41E-02,0.119045903
8.25E-02,0.132601678
8.35E-02,0.134319505
8.59E-02,0.138355932
8.72E-02,0.140480939
8.80E-02,0.141922094
8.85E-02,0.142931528
8.90E-02,0.143786436
8.71E-02,0.140859131
8.48E-02,0.137112898
8.35E-02,0.135180147
8.28E-02,0.134148441
8.24E-02,0.133550873
8.21E-02,0.133180247
8.25E-02,0.133888324
8.32E-02,0.135100147
8.41E-02,0.136558563
8.50E-02,0.138109556
8.59E-02,0.139630985
8.68E-02,0.141162133
8.69E-02,0.141408747
8.66E-02,0.141085199
8.62E-02,0.140521647
8.58E-02,0.13982808
8.52E-02,0.139032589
8.47E-02,0.13815262
8.45E-02,0.137972329
8.45E-02,0.138078745
8.46E-02,0.138270268
8.48E-02,0.138538695
8.50E-02,0.138891218
8.52E-02,0.139297029
8.54E-02,0.139910196
8.57E-02,0.140724766
8.61E-02,0.141718167
8.65E-02,0.142767796
8.68E-02,0.143677747
8.71E-02,0.1444828
8.75E-02,0.145451707
8.79E-02,0.146492181
8.83E-02,0.147525744
8.88E-02,0.148583192
8.93E-02,0.149665393
8.98E-02,0.150745529
9.02E-02,0.151756072
9.07E-02,0.15278164
9.11E-02,0.153808346
9.14E-02,0.15462877
9.15E-02,0.155291133
8.90E-02,0.151553563
8.76E-02,0.149336558
8.71E-02,0.148651576
8.64E-02,0.147614396
8.59E-02,0.146824069
8.54E-02,0.146245871
8.51E-02,0.145769564
8.46E-02,0.145081405
8.43E-02,0.144715342
8.40E-02,0.144411292
8.37E-02,0.143984665
8.34E-02,0.143577597
8.31E-02,0.143187497
8.28E-02,0.1426219
8.24E-02,0.142129782
8.21E-02,0.141682197
8.18E-02,0.141265111
8.15E-02,0.140883532
8.13E-02,0.1404951
8.11E-02,0.140326843
8.10E-02,0.140207395
8.09E-02,0.140078179
8.07E-02,0.139967656
8.06E-02,0.139862725
8.05E-02,0.139765288
8.05E-02,0.139817071
8.06E-02,0.140063328
8.06E-02,0.140119373
8.07E-02,0.140263503
8.07E-02,0.140446752
8.08E-02,0.14064812
8.08E-02,0.140692897
8.08E-02,0.140669089
8.07E-02,0.140588142
8.06E-02,0.140476058
8.05E-02,0.140352405
8.04E-02,0.140224025
8.03E-02,0.140057081
8.02E-02,0.140017094
8.02E-02,0.140018558
8.02E-02,0.140029863
8.02E-02,0.140052329
7.95E-02,0.138887961
7.87E-02,0.137355538
7.84E-02,0.13665591
7.80E-02,0.135788185
7.77E-02,0.13493638
7.73E-02,0.134087429
7.70E-02,0.133273538
8.58E-02,0.148137959
8.95E-02,0.154059152
8.31E-02,0.142571824
8.37E-02,0.143036872
8.36E-02,0.142476523
8.33E-02,0.141626795
8.29E-02,0.140598664
8.28E-02,0.140037392
8.22E-02,0.138646541
8.96E-02,0.150725514
8.91E-02,0.149432195
8.81E-02,0.147421151
8.71E-02,0.145694277
8.62E-02,0.144078493
8.55E-02,0.142784838
8.48E-02,0.141753491
8.46E-02,0.141397004
8.40E-02,0.140487951
8.34E-02,0.139272387
8.32E-02,0.138555389
8.29E-02,0.137669137
8.26E-02,0.136760649
8.26E-02,0.136357337
8.23E-02,0.13547868
8.19E-02,0.134469452
8.13E-02,0.133244498
8.10E-02,0.132375598
8.07E-02,0.131678839
8.08E-02,0.131482078
8.06E-02,0.130871459
8.02E-02,0.130151988
7.99E-02,0.129667592
7.95E-02,0.129099968
7.94E-02,0.128871968
7.91E-02,0.128291875
7.86E-02,0.127503276
7.85E-02,0.127309916
7.88E-02,0.127739079
7.94E-02,0.128610304
7.98E-02,0.129233375
8.01E-02,0.129716037
7.51E-02,0.121656886
7.11E-02,0.115104312
6.97E-02,0.112809222
6.90E-02,0.111725633
6.85E-02,0.110865559
6.84E-02,0.11075794
6.96E-02,0.112738501
7.02E-02,0.113786479
7.19E-02,0.116613266
7.24E-02,0.117524857
7.29E-02,0.118335784
7.33E-02,0.119027177
7.42E-02,0.120549389
7.51E-02,0.122067419
7.56E-02,0.122920616
7.62E-02,0.124011554
7.69E-02,0.125064848
7.74E-02,0.125995297
7.79E-02,0.126825407
7.84E-02,0.12777197
7.90E-02,0.128764506
7.96E-02,0.129713367
8.02E-02,0.130713956
8.07E-02,0.13168785
8.13E-02,0.1326273
8.17E-02,0.133351671
8.21E-02,0.134000197
8.25E-02,0.134687054
8.28E-02,0.135348446
8.32E-02,0.136011131
8.35E-02,0.136621278
8.37E-02,0.136965935
8.38E-02,0.137222574
8.39E-02,0.137424999
8.39E-02,0.137443794
8.39E-02,0.137502579
8.39E-02,0.137629548
8.37E-02,0.137424954
8.33E-02,0.137103264
8.29E-02,0.13683156
8.26E-02,0.136554759
8.22E-02,0.136211669
8.18E-02,0.135827664
8.14E-02,0.135533791
8.11E-02,0.135248057
8.08E-02,0.134947856
8.04E-02,0.134647567
8.01E-02,0.134326922
7.98E-02,0.133986074
7.99E-02,0.134283504
8.00E-02,0.134736332
8.02E-02,0.13523059
8.04E-02,0.135719601
8.06E-02,0.136193219
7.83E-02,0.132482224
7.69E-02,0.130175672
7.65E-02,0.129626846
7.61E-02,0.129004798
7.57E-02,0.128504312
7.54E-02,0.128059363
7.51E-02,0.127681231
7.45E-02,0.12678174
7.41E-02,0.12606446
7.37E-02,0.125421361
7.33E-02,0.124793836
7.28E-02,0.124061431
7.24E-02,0.123526466
7.21E-02,0.12300625
7.19E-02,0.122667452
7.20E-02,0.122903527
7.18E-02,0.122664005
7.16E-02,0.122378302
7.15E-02,0.122147448
7.10E-02,0.121485618
7.05E-02,0.120691331
6.99E-02,0.119797344
6.93E-02,0.118893801
6.87E-02,0.117996556
6.80E-02,0.116908565
7.87E-02,0.135283931
8.38E-02,0.144188537
8.66E-02,0.149209984
8.84E-02,0.152259569
8.92E-02,0.153863864
8.97E-02,0.15483512
8.20E-02,0.141480479
8.20E-02,0.141591905
8.98E-02,0.155283856
8.97E-02,0.155158585
8.96E-02,0.154981771
8.94E-02,0.154636124
8.91E-02,0.154202674
8.88E-02,0.153783463
8.86E-02,0.153387347
8.83E-02,0.152986104
8.80E-02,0.152580234
8.71E-02,0.150936277
8.60E-02,0.148535976
8.52E-02,0.146862389
8.44E-02,0.144927019
8.35E-02,0.142784662
8.25E-02,0.140677518
8.16E-02,0.138606945
8.07E-02,0.13670623
7.98E-02,0.135097587
7.93E-02,0.133922802
7.91E-02,0.133416409
7.88E-02,0.132611643
7.83E-02,0.13164746
7.81E-02,0.130977245
7.83E-02,0.130740274
7.86E-02,0.13079703
7.87E-02,0.130534197
7.86E-02,0.130101673
7.87E-02,0.129824621
7.86E-02,0.129314556
7.84E-02,0.128723851
7.84E-02,0.128427058
7.81E-02,0.127634061
7.77E-02,0.126593806
7.73E-02,0.125686137
7.70E-02,0.124890994
7.64E-02,0.123702756
7.62E-02,0.123224388
7.59E-02,0.122503638
7.55E-02,0.121630174
7.52E-02,0.120930558
7.50E-02,0.120277894
7.50E-02,0.120075775
7.51E-02,0.120074024
7.49E-02,0.119574301
7.45E-02,0.118838759
7.42E-02,0.118229854
7.42E-02,0.117987891
7.44E-02,0.118113245
7.48E-02,0.118735868
7.51E-02,0.119061827
7.53E-02,0.11924198
7.56E-02,0.119596399
7.59E-02,0.120106834
7.59E-02,0.120189775
7.62E-02,0.120851324
7.64E-02,0.121209633
7.64E-02,0.121371245
7.70E-02,0.122489711
7.80E-02,0.124012952
7.88E-02,0.125070021
7.96E-02,0.126220972
8.04E-02,0.127331221
8.11E-02,0.128402606
7.80E-02,0.123333192
7.11E-02,0.112597242
6.93E-02,0.109889808
6.83E-02,0.108415052
6.76E-02,0.107501869
6.74E-02,0.107214021
6.73E-02,0.107249065
6.75E-02,0.107626022
6.77E-02,0.108144621
6.80E-02,0.108734573
6.83E-02,0.109309945
6.86E-02,0.109880128
6.90E-02,0.110508527
6.93E-02,0.111120831
6.97E-02,0.111861902
7.00E-02,0.112516924
7.04E-02,0.113149646
7.07E-02,0.113762006
7.10E-02,0.114382591
7.10E-02,0.114402552
7.09E-02,0.114281443
7.07E-02,0.114078859
7.04E-02,0.11366177
7.00E-02,0.113235483
6.98E-02,0.112901978
6.99E-02,0.113233553
7.02E-02,0.11367214
7.04E-02,0.114177825
7.07E-02,0.114710045
7.10E-02,0.11523856
7.13E-02,0.115785481
7.15E-02,0.116432251
7.15E-02,0.116989724
7.17E-02,0.117816112
7.19E-02,0.118596377
7.21E-02,0.119345183
7.24E-02,0.120068612
7.24E-02,0.120497548
7.24E-02,0.120852106
7.24E-02,0.121172105
7.25E-02,0.121510427
7.25E-02,0.1217516
7.25E-02,0.121964331
7.25E-02,0.122204944
7.25E-02,0.122423435
7.25E-02,0.122610998
7.24E-02,0.12276329
7.24E-02,0.122908552
7.24E-02,0.123017311
7.22E-02,0.122844692
7.20E-02,0.122568103
7.17E-02,0.122253661
7.14E-02,0.121836536
7.11E-02,0.12140307
7.07E-02,0.120919033
8.12E-02,0.138941864
8.61E-02,0.147409243
8.83E-02,0.151433157
8.95E-02,0.153512406
8.98E-02,0.154094574
8.86E-02,0.152112397
8.70E-02,0.149460673
8.62E-02,0.148076996
8.53E-02,0.146567529
8.39E-02,0.144223175
8.30E-02,0.142900963
8.22E-02,0.141628718
8.13E-02,0.140025766
8.04E-02,0.138679545
7.96E-02,0.137335767
7.88E-02,0.136025859
7.80E-02,0.134628485
7.72E-02,0.133435638
7.67E-02,0.132583475
7.62E-02,0.131934443
7.58E-02,0.13134815
7.55E-02,0.130875075
7.51E-02,0.130295023
7.48E-02,0.129751281
7.46E-02,0.129510048
7.45E-02,0.129280769
7.46E-02,0.12915457
7.46E-02,0.12908525
7.46E-02,0.129023701
7.46E-02,0.128967939
7.50E-02,0.12967631
7.56E-02,0.130698504
7.60E-02,0.131373749
7.64E-02,0.131962127
7.67E-02,0.132569517
7.71E-02,0.133186274
7.74E-02,0.133366554
7.74E-02,0.132684135
7.74E-02,0.132236756
7.76E-02,0.13194266
7.77E-02,0.131707562
7.79E-02,0.131515933
7.76E-02,0.130634836
7.78E-02,0.13051902
7.79E-02,0.130271479
7.82E-02,0.13032996
7.83E-02,0.130052181
7.82E-02,0.129576457
7.80E-02,0.128918924
7.79E-02,0.128410058
7.79E-02,0.127981987
7.81E-02,0.128001996
7.80E-02,0.127643609
7.79E-02,0.127087619
7.78E-02,0.126659891
7.74E-02,0.125866387
7.73E-02,0.125338821
7.74E-02,0.125337239
7.73E-02,0.124982642
7.71E-02,0.124448855
7.71E-02,0.124258155
7.76E-02,0.124827377
7.80E-02,0.125172632
7.85E-02,0.125828337
7.87E-02,0.126059481
7.88E-02,0.126064602
7.90E-02,0.126115059
7.90E-02,0.126012642
7.91E-02,0.125958795
7.94E-02,0.126337077
7.95E-02,0.126290105
7.94E-02,0.126024924
7.93E-02,0.125727016
7.93E-02,0.125482401
7.91E-02,0.125108552
7.92E-02,0.125094092
7.90E-02,0.124645052
7.87E-02,0.123987585
6.87E-02,0.108208065
6.50E-02,0.102364965
6.33E-02,9.96E-02
6.24E-02,9.82E-02
6.22E-02,9.78E-02
6.22E-02,9.78E-02
6.34E-02,9.97E-02
6.41E-02,0.100648276
6.46E-02,0.101456457
6.51E-02,0.10222771
6.56E-02,0.102986296
6.69E-02,0.105068261
6.82E-02,0.107388177
6.90E-02,0.108807
7.00E-02,0.110526075
7.11E-02,0.112443108
7.22E-02,0.114354015
7.32E-02,0.116264411
7.42E-02,0.118110983
7.53E-02,0.119910002
7.63E-02,0.121718922
7.73E-02,0.123528472
7.83E-02,0.125354378
7.93E-02,0.127189394
8.03E-02,0.128941079
8.15E-02,0.131009597
8.25E-02,0.132849024
8.35E-02,0.134555855
8.44E-02,0.136237661
8.53E-02,0.137899946
7.35E-02,0.119008148
7.12E-02,0.115370131
7.01E-02,0.113855135
6.96E-02,0.113137271
6.92E-02,0.112715623
6.90E-02,0.112443256
6.91E-02,0.11281702
6.94E-02,0.113429051
6.97E-02,0.11415393
7.01E-02,0.114947265
7.05E-02,0.115759195
7.09E-02,0.116578164
7.13E-02,0.117435236
7.16E-02,0.11846051
7.20E-02,0.119470687
7.23E-02,0.120456724
7.26E-02,0.121456912
7.29E-02,0.122411297
7.30E-02,0.123017475
7.32E-02,0.123843322
7.35E-02,0.12465627
7.37E-02,0.125421413
7.40E-02,0.126162639
7.42E-02,0.126876769
7.43E-02,0.127383672
7.44E-02,0.127807622
7.45E-02,0.128221711
7.45E-02,0.128587767
7.46E-02,0.128923432
7.41E-02,0.128499994
7.38E-02,0.128105519
7.39E-02,0.12827541
7.39E-02,0.128479729
7.41E-02,0.128887405
7.42E-02,0.129293782
7.43E-02,0.129697803
8.65E-02,0.151185099
8.93E-02,0.15626468
9.06E-02,0.158606428
9.11E-02,0.159592912
9.13E-02,0.159849546
9.12E-02,0.159742318
9.08E-02,0.159050877
9.02E-02,0.158043146
8.95E-02,0.156836071
8.87E-02,0.155611338
8.79E-02,0.154385652
8.71E-02,0.153129798
8.68E-02,0.152803094
8.68E-02,0.152910231
8.69E-02,0.153210746
8.70E-02,0.153610349
8.72E-02,0.1540574
8.73E-02,0.154522857
8.61E-02,0.152309548
8.41E-02,0.148686946
8.18E-02,0.144414749
7.94E-02,0.139848449
7.68E-02,0.135127369
7.42E-02,0.130344634
7.31E-02,0.128344543
7.33E-02,0.128775612
7.36E-02,0.129355259
7.42E-02,0.130344802
7.48E-02,0.131543018
7.56E-02,0.132854709
7.61E-02,0.133681039
7.65E-02,0.134177042
7.69E-02,0.134562432
7.72E-02,0.134941314
7.76E-02,0.135316081
7.79E-02,0.135690786
7.86E-02,0.136620825
7.95E-02,0.137776186
8.04E-02,0.139085322
8.15E-02,0.140504512
8.26E-02,0.141998367
8.37E-02,0.143550963
8.40E-02,0.143575295
8.67E-02,0.147841473
8.77E-02,0.14913705
8.78E-02,0.14901769
8.78E-02,0.148562324
