Tamb,P(kW),Qch(tons)
15,0,0
15,0,0
15,0,0
15,0,0
15.35,0,0
15.6,0,0
15.6,0,0
15.89166667,64.60242507,185.3597703
16.1,63.09303672,166.6169187
16.74166667,67.62820096,184.0749879
17.55,70.73211457,194.989509
17.8,72.18194094,199.9176528
17.8,72.57178042,201.1991711
18.44166667,73.6045813,204.8042012
19.54166667,75.36261946,210.8344338
20.35,73.85429766,205.4929445
20.25,72.36893405,200.3059366
20,70.39660732,193.5120517
19.65,73.1136844,203.0218481
19.10833333,67.4049013,182.8517382
18.9,66.01476923,178.0690056
18.9,66.8285193,181.1560002
18.55,68.75764218,187.9891426
18.00833333,67.83022133,184.5413128
17.8,66.87292172,181.2047477
17.45,67.61701492,183.8803583
16.90833333,66.34127862,179.2819021
16.7,66.62552083,180.37401
16.7,66.98495588,181.6521234
16.7,66.5333828,179.991728
16.99166667,66.30712574,179.2307147
17.84166667,17.14674369,46.87906965
19.29166667,0,0
20.99166667,0,0
22.98333333,0,0
24.54166667,0,0
25.35,0,0
25.89166667,0,0
26.1,0,0
25.80833333,0,0
25.25,0,0
24.65,0,0
23.75833333,0,0
23.3,0,0
22.65833333,0,0
21.90833333,0,0
21.7,0,0
21.99166667,0,0
21.55833333,0,0
21.1,0,0
21.1,0,0
21.1,0,0
20.80833333,0,0
20.89166667,0,0
21.1,0,0
22.09166667,0,0
23.44166667,0,0
25.18333333,0,0
26.74166667,0,0
27.84166667,0,0
28.65,0,0
28.9,0,0
28.9,0,0
28.55,0,0
28.00833333,0,0
26.80833333,0,0
25.80833333,0,0
23.325,0,0
22.34166667,0,0
22.45,0,0
22.2,0,0
22.84166667,0,0
22.65833333,0,0
21.55833333,0,0
21.1,0,0
21.1,0,0
21.1,0,0
20.45833333,0,0
20.35,0,0
20.89166667,0,0
20.45833333,0,0
19.00833333,0,0
18.3,0,0
18.3,0,0
17.65833333,0,0
17.2,0,0
17.2,0,0
17.2,56.26897536,160.5665149
16.90833333,78.56627063,221.0281403
17.34166667,76.87554968,215.7896627
17.45,80.65280232,228.7438276
16.90833333,79.99854461,226.3035354
16.7,78.28754605,220.512319
16.7,78.04971753,219.8276908
16.7,26.2919776,74.22612926
16.7,0,0
16.7,0,0
16.35,0,0
16.1,0,0
16.1,0,0
15.80833333,0,0
15.25,0,0
15.35,0,0
15.89166667,0,0
16.45,0,0
17.34166667,0,0
18.73333333,0,0
20.1,0,0
20.6,0,0
20.89166667,0,0
21.45,0,0
21.35,0,0
21.1,0,0
20.80833333,0,0
20.25,68.86037198,185.0159061
19.35833333,100.0151301,270.3319078
18.9,32.30994766,87.95076279
18.55,0,0
17.65833333,0,0
17.84166667,0,0
17.01666667,0,0
16.1,0,0
15.80833333,0,0
15.6,0,0
15.25,0,0
15,0,0
15.35,0,0
16.24166667,0,0
17.34166667,0,0
18.73333333,0,0
20.1,0,0
20.6,0,0
20.6,0,0
20.89166667,0,0
20.80833333,0,0
20.89166667,0,0
20.45833333,0,0
19.65,0,0
19.75,0,0
19.00833333,0,0
18.00833333,0,0
17.15833333,47.50833063,130.7873617
16.05833333,67.24655416,182.1779223
15.6,63.34040669,168.3743702
15.25,62.93996573,167.1218163
14.35833333,61.25856794,160.9357652
13.9,59.51844448,153.0120361
13.55,58.7924544,150.2259446
13.3,64.79126526,172.3129544
13.00833333,63.82782702,168.4293577
13.09166667,63.8083075,166.2418887
13.94166667,62.77202618,165.3814973
15.39166667,62.85612801,165.4693294
17.09166667,69.33959484,190.2123571
18.73333333,73.77458509,205.6202095
20.1,79.49974871,225.0809346
20.6,79.12581031,224.0700462
20.25,77.20197149,217.9969378
20,81.86594457,232.6651149
19.35833333,85.17568471,241.6254599
18.55,72.84906195,203.9723643
18.00833333,78.52758179,221.5203186
17.45,76.50270569,214.4766379
16.90833333,70.08365326,189.2068529
16.35,73.01249686,194.6362443
15.45833333,25.25872818,68.12512952
15,41.70935453,110.2961319
15,61.86544249,163.1635169
15,60.96666738,159.9424553
14.65,58.08550408,149.0460097
14.4,57.69774518,147.3556218
14.4,59.09770708,151.2987398
14.4,62.65277281,165.4016103
14.10833333,65.02053028,172.9322773
14.54166667,60.2310132,157.0895452
15.99166667,62.83463365,165.3860779
17.34166667,70.61471948,194.8060501
18.44166667,75.30165736,210.8612348
19.89166667,76.77601132,218.085839
21.24166667,85.35520244,245.8588412
21.99166667,85.85154642,248.6369315
22.2,97.02805592,281.539861
21.90833333,98.20322412,284.7239846
21.7,98.28266766,284.8666213
21.35,92.21564486,265.3730354
20.45833333,86.56091009,247.4703338
19.65,82.61424245,234.7239383
18.46666667,79.62909257,224.8789984
17.45,76.18881915,213.2964839
17.2,74.64271951,208.1770687
16.90833333,24.83226332,69.24848069
16.7,0,0
16.99166667,0,0
16.90833333,0,0
15.70833333,0,0
14.35833333,0,0
13.25833333,0,0
12.8,0,0
13.73333333,0,0
15.1,0,0
16.53333333,0,0
18.19166667,0,0
20.18333333,0,0
22.09166667,0,0
22.8,0,0
23.09166667,0,0
23.94166667,65.9714584,191.3877065
24.10833333,101.3029627,293.0347567
23.9,92.42031758,264.2327072
22.90833333,87.09131183,249.0374312
21.26666667,82.21001135,233.2642666
20.25,78.68300587,221.7049429
20,77.65443461,218.4229875
19.65,76.49655177,214.4688909
19.10833333,74.93084875,209.1726278
18.25833333,71.62093958,197.5762563
18.09166667,69.14662365,189.108432
17.65833333,68.86557944,188.2162759
16.90833333,66.87642448,181.0980398
16.05833333,21.66730912,58.13009968
15.6,0,0
15.89166667,0,0
16.1,0,0
17.73333333,0,0
19.19166667,0,0
20.74166667,0,0
22.63333333,65.3471979,187.5352238
23.94166667,92.82480683,267.2910735
24.75,104.0242576,292.9922566
25,112.8616968,308.4857512
25,111.9893012,304.9087384
25.35,115.1362523,311.4679498
25.6,29.35950386,78.0276292
24.9,0,0
23.75833333,0,0
23.00833333,0,0
22.8,0,0
22.15833333,0,0
21.35,0,0
21.1,0,0
20.45833333,0,0
19.65,0,0
19.10833333,0,0
18.25833333,0,0
18.09166667,0,0
18.3,0,0
18.65,0,0
19.54166667,0,0
21.28333333,0,0
23.19166667,0,0
25.18333333,0,0
26.1,0,0
27.09166667,0,0
27.15833333,0,0
25.35833333,0,0
22.825,0,0
21.7,0,0
21.7,0,0
21.99166667,0,0
22.2,0,0
22.55,0,0
22.45,0,0
22.2,0,0
21.90833333,0,0
21.7,0,0
21.7,0,0
21.7,0,0
21.7,0,0
21.7,0,0
21.35,0,0
21.45,0,0
21.99166667,0,0
22.55,0,0
23.44166667,0,0
24.54166667,0,0
25.35,0,0
26.53333333,0,0
26.26666667,0,0
25.6,0,0
24.25833333,0,0
24.64166667,0,0
25.6,73.72676106,197.1679605
25.25,99.37977,270.4058608
25,89.7226533,252.3398684
24.65,90.19742373,254.8594346
23.75833333,93.32217115,260.8560255
23.3,89.57710561,250.6431039
23.00833333,82.82060762,234.0588163
22.8,80.38444868,227.3543887
22.15833333,81.3306876,230.5580027
21.35,83.7638675,236.5280773
20.80833333,81.89041032,230.9090347
20.6,81.49599043,230.6553834
19.9,82.32482032,232.1385921
19.75,77.88331095,218.6506392
20.99166667,76.74898443,215.3646455
22.63333333,81.63219333,232.1551087
24.29166667,87.41484761,250.6904553
24.65,90.57658897,258.0980372
24.4,91.12806285,258.3802498
25.39166667,93.82471602,264.8078437
25.80833333,101.3367729,280.4612798
26.24166667,106.429757,289.4702366
26.99166667,115.2008109,306.0616266
25.91666667,119.416728,310.1293703
24.65,114.0823651,296.5921828
24.4,111.0199694,288.1986846
24.4,112.7773538,290.9743386
24.4,118.6025726,300.3947433
23.75833333,109.470713,278.4837923
23.00833333,92.31122406,244.3190433
22.45,87.67319647,239.1416933
22.2,85.8949316,236.7497609
21.90833333,86.50559643,238.8413369
21.7,88.55432108,243.3352309
21.35,90.91948523,247.3528616
21.1,88.99418587,241.8901805
21.1,87.54060923,239.0809492
21.45,88.81143561,242.5126894
21.99166667,91.00240791,247.4613848
22.84166667,89.7095498,245.9436702
23.65,91.78330375,252.5164238
24.89166667,92.8988616,255.7433039
26.24166667,100.4919102,272.8585154
27.34166667,111.0191532,292.9815823
27.8,123.1355046,313.2231697
27.45,128.2792822,318.2735456
26.55833333,127.1316088,313.7499224
25.10833333,121.1141621,300.1096157
23.75833333,111.559162,281.4402016
22.65833333,103.4534701,266.9375849
22.2,99.04158418,260.3463157
21.90833333,97.93553419,258.992579
21.7,90.87159332,244.127819
21.7,92.41116885,250.5502442
21.35,99.87514143,267.2741559
21.1,105.1551318,274.4531724
20.80833333,106.9109965,274.6684526
20.6,104.5440178,268.5907091
20.6,101.4017777,262.5646351
20.89166667,100.9028897,263.0506333
21.1,107.0683402,275.8095067
21.45,112.2769451,284.309906
21.99166667,128.5114412,319.2904342
22.84166667,151.8800906,361.6070737
23.65,173.2009684,391.2612017
24.19166667,188.3156771,409.3225964
25.1,203.3079571,427.5247316
26.24166667,217.427262,443.4005724
26.7,215.7182084,438.9299832
26.7,209.8373579,431.5111899
26.05833333,197.1169982,414.7105072
24.9,163.9956846,365.2141866
23.46666667,139.3391376,328.5277688
22.15833333,121.1366189,300.3592245
21.35,110.9592248,285.2223789
20.80833333,106.4694444,279.4225076
20.6,104.7300096,277.6337506
20.89166667,106.8952065,283.121049
21.1,109.7306222,286.3303369
20.80833333,107.4894367,277.9600606
20.89166667,109.6741556,281.5766159
21.1,116.5290302,293.4656779
21.1,116.3107149,290.7860941
20.80833333,113.6404523,284.9181717
20.89166667,107.0836897,273.0820392
20.80833333,104.9223212,270.7736923
20.6,103.3755483,271.9464084
20.6,96.21223564,261.7466897
21.24166667,89.4430303,252.6330108
21.99166667,29.77408925,85.36372836
22.2,0,0
21.90833333,0,0
22.34166667,0,0
22.8,0,0
22.45,0,0
22.55,0,0
22.8,0,0
22.45,0,0
21.90833333,0,0
21.99166667,0,0
22.2,0,0
22.2,0,0
22.2,0,0
21.90833333,0,0
21.7,0,0
21.7,0,0
21.7,0,0
21.7,0,0
21.7,0,0
21.7,0,0
21.99166667,0,0
22.55,0,0
23.44166667,0,0
24.19166667,0,0
24.75,0,0
25,0,0
25,0,0
23.075,0,0
21.35,0,0
21.1,0,0
21.45,0,0
21.05833333,0,0
20.89166667,0,0
21.45,0,0
21.7,0,0
21.99166667,0,0
22.55,0,0
22.45,0,0
22.2,0,0
22.2,0,0
21.90833333,0,0
21.7,0,0
21.7,0,0
21.99166667,0,0
22.55,0,0
23.09166667,0,0
23.65,0,0
24.54166667,0,0
25.35,0,0
25.6,0,0
25.6,0,0
25.6,0,0
25.6,0,0
25.6,0,0
25.6,0,0
25.25,0,0
24.65,0,0
24.4,0,0
24.10833333,0,0
23.55,0,0
23.00833333,0,0
22.8,0,0
22.8,0,0
22.45,0,0
22.2,0,0
22.2,0,0
21.90833333,0,0
21.99166667,0,0
22.2,0,0
22.84166667,0,0
24.29166667,0,0
25.64166667,0,0
26.1,0,0
25.80833333,0,0
25.89166667,0,0
26.45,0,0
26.7,0,0
26.35,0,0
25.45833333,0,0
25,0,0
24.65,0,0
24.10833333,0,0
23.55,0,0
23.00833333,0,0
22.8,0,0
22.45,0,0
21.55833333,0,0
20.80833333,0,0
20.25,72.80930632,184.43135
20,105.121699,270.6650177
19.65,102.2255522,266.4444273
19.10833333,97.25611716,256.7598447
19.89166667,98.81396343,264.5128994
21.53333333,114.8385781,301.0848107
22.55,132.3752719,331.9414212
24.43333333,145.3786611,313.5870391
26.24166667,172.0939645,337.2857366
27.34166667,183.6110404,338.9549502
27.8,166.9291915,279.4910357
27.45,174.7375368,285.8204905
26.90833333,58.73230102,95.36290284
26.35,0,0
25.80833333,0,0
25.25,0,0
24.65,0,0
23.75833333,0,0
23.3,0,0
23.00833333,0,0
22.8,0,0
22.45,0,0
22.55,0,0
21.80833333,0,0
21.1,0,0
20.80833333,0,0
20.25,0,0
20.35,0,0
21.53333333,0,0
23.19166667,0,0
24.54166667,0,0
26.28333333,0,0
28.19166667,0,0
29.54166667,0,0
30,0,0
30,0,0
30,0,0
29.35833333,0,0
28.25833333,0,0
27.45,0,0
26.26666667,0,0
25.25,0,0
24.65,0,0
24.10833333,0,0
23.25833333,0,0
22.15833333,0,0
21.99166667,0,0
21.90833333,0,0
21.35,0,0
21.1,0,0
20.80833333,0,0
21.24166667,0,0
22.98333333,0,0
25.18333333,0,0
26.74166667,0,0
28.83333333,0,0
30.99166667,0,0
31.99166667,0,0
32.2,0,0
31.90833333,0,0
31.35,0,0
30.10833333,0,0
28.11666667,0,0
26.55833333,0,0
25.80833333,0,0
25.6,0,0
25.25,0,0
25,0,0
25.35,0,0
24.9,0,0
24.10833333,0,0
23.55,0,0
23.00833333,0,0
22.45,0,0
22.2,0,0
22.55,0,0
24.08333333,0,0
25.64166667,0,0
26.74166667,0,0
28.19166667,0,0
29.19166667,0,0
30.1,0,0
30.6,0,0
30.25,157.047516,268.9778786
29.65,210.4546105,362.5688142
27.825,217.9246939,395.5277943
25.70833333,200.8762927,382.4656957
24.35833333,182.182085,377.5172032
23.25833333,170.2901996,370.8039345
22.45,153.2330013,349.9600833
21.90833333,151.4616235,351.0968257
21.7,146.3635186,343.3577798
21.7,140.6770011,332.8899048
21.35,131.932865,314.9376564
21.1,123.2047252,299.277176
21.1,120.0945966,295.9676323
20.80833333,118.7423214,293.8417285
20.6,114.0631172,285.4227862
20.6,114.6309371,287.9353343
20.89166667,116.0548765,290.9746054
21.45,127.9333881,318.3265443
21.99166667,140.7545774,343.761828
22.84166667,150.9022038,360.2678145
24.29166667,164.2184999,379.415451
26.28333333,174.4900371,393.0905939
26.26666667,182.0010103,400.7777854
26.88333333,177.9758364,395.4270526
27.8,203.5843897,431.4269562
27.45,204.2679363,428.3588488
26.26666667,200.6221469,419.1781838
24.9,183.7495341,393.0626764
23.46666667,168.557056,371.6775866
22.8,152.6995676,350.2881712
22.45,150.8257146,350.7214752
22.2,148.3253163,347.3592158
21.90833333,146.6523672,344.8054585
21.7,141.4888619,333.9610874
21.99166667,134.3000089,318.8974681
21.90833333,129.3419484,309.6216958
21.35,124.1142836,301.1094981
20.80833333,117.7415236,290.3323806
20.89166667,113.7354037,284.5992799
21.45,116.4304196,291.3051171
21.99166667,121.0444403,299.4662014
22.84166667,135.7738912,331.5336324
24.29166667,160.2201299,373.9353146
25.35,179.4480092,399.0547889
27.175,191.506836,413.7011517
28.65,211.9884125,440.5901025
28.9,226.0576271,456.026812
28.9,215.9055289,441.4880322
29.19166667,197.957259,420.7707255
29.10833333,197.8119715,425.5364791
28.25833333,191.9214908,412.357788
26.80833333,160.3591343,361.1129098
25.80833333,133.1451301,319.8824089
25.25,122.410155,306.5405219
24.65,122.0960311,309.3409096
24.4,125.000958,315.0934971
24.10833333,128.0171943,318.9771394
23.9,122.1487105,305.2248329
23.9,119.6652963,299.2216874
23.9,120.5035348,300.2083023
23.55,121.2441042,300.8834391
23.3,122.7732953,302.5853323
23.3,122.7596284,301.1143597
23.00833333,119.9070328,294.2299955
22.45,103.4582529,262.4321599
21.90833333,88.3953893,238.393894
21.35,85.69427161,243.1041594
21.45,86.82862954,248.6566706
22.98333333,89.98588298,259.1428768
24.19166667,96.25534031,278.1078028
25.1,98.61296163,284.9050262
25.25,102.8232547,297.7555501
25,104.2921952,303.0856163
24.00833333,108.090428,314.5835119
22.65833333,99.98166067,289.2621398
21.55833333,91.80712593,264.0458291
20.10833333,86.38590016,246.9035694
19.10833333,82.3343141,233.8084776
18.25833333,78.43883666,220.7502251
17.15833333,71.55590597,197.2056974
16.35,69.93506476,191.9091278
15.80833333,17.39443725,47.66771043
15.25,0,0
14.35833333,0,0
13.9,0,0
13.55,0,0
13.3,0,0
13.00833333,0,0
12.8,0,0
13.73333333,0,0
15.39166667,0,0
16.1,0,0
16.74166667,0,0
17.84166667,0,0
18.65,0,0
18.9,0,0
19.19166667,0,0
19.4,0,0
19.10833333,0,0
18.25833333,0,0
17.8,0,0
17.15833333,0,0
16.7,0,0
16.35,43.52437261,116.9859756
16.45,65.00310703,174.5697939
17.34166667,69.857735,192.0656531
17.15833333,74.0686457,206.5517849
15.70833333,24.11548527,66.74871464
15,0,0
14.35833333,0,0
13.9,0,0
13.9,0,0
13.9,0,0
14.19166667,0,0
15.1,0,0
16.24166667,42.88376508,114.8978263
16.99166667,67.01071694,179.0873937
17.2,66.54554612,174.4433315
17.84166667,64.32646491,174.3588541
17.65833333,70.7367403,196.2750305
16.55833333,67.43838334,182.9783437
15.80833333,65.01595894,174.4608108
15.25,62.4074704,165.0552078
14.35833333,61.06634201,159.7598002
13.55,65.10485096,174.2991064
13.3,19.7301008,50.15666066
13.00833333,0,0
13.09166667,0,0
13.00833333,0,0
12.45,0,0
11.90833333,0,0
11.99166667,0,0
11.90833333,0,0
11.7,0,0
10.70833333,0,0
10,0,0
10.64166667,0,0
12.09166667,0,0
13.44166667,0,0
14.89166667,89.13541018,259.188793
16.53333333,78.75087549,220.0552799
17.84166667,74.12879162,206.2205708
18.3,77.82453567,219.2999058
18.65,80.64022605,228.661822
18.9,80.1187036,226.7378163
19.19166667,80.93647719,229.5494648
19.10833333,81.0477683,229.740976
18.25833333,26.32110842,74.22425703
17.45,0,0
16.55833333,0,0
16.1,0,0
15.80833333,0,0
15.25,0,0
14.65,0,0
14.10833333,0,0
13.55,0,0
12.65833333,0,0
11.55833333,0,0
11.1,0,0
11.1,0,0
11.74166667,0,0
13.48333333,0,0
15.39166667,105.7838491,312.1240989
16.74166667,85.05024417,239.6150001
18.19166667,76.85714231,215.2791522
20.18333333,80.4647261,228.1021163
21.1,88.03787151,253.2052976
21.45,94.15602069,270.6661889
21.99166667,97.0064201,276.7946549
21.55833333,96.20812469,273.833111
20.80833333,85.34198493,242.6612872
19.25833333,78.76121624,221.6299208
18.00833333,72.53719536,200.5948271
17.45,72.92026488,202.4327018
16.90833333,77.07370732,216.7735311
16.35,75.8446553,212.2746908
15.80833333,24.54596877,68.20604631
15.89166667,0,0
15.45833333,0,0
15,0,0
15,0,0
14.65,0,0
14.10833333,0,0
13.9,0,0
14.54166667,0,0
16.28333333,0,0
17.55,0,0
18.44166667,0,0
19.54166667,0,0
20.35,0,0
20.89166667,0,0
20.45833333,0,0
19.65,0,0
18.75833333,0,0
17.65833333,0,0
16.55833333,0,0
15.80833333,0,0
15.6,0,0
15.25,0,0
15,0,0
15,0,0
14.65,0,0
14.4,42.6600309,113.8244628
14.4,63.50443706,169.1466283
14.4,64.41133468,172.5134635
14.10833333,64.38184329,172.3269281
13.55,62.45847996,165.3008634
13.3,61.38015919,161.4471661
13.94166667,62.83973711,166.9128051
15.1,68.22076442,186.3534636
16.24166667,76.96598792,216.815144
17.63333333,84.27212098,240.9962443
19.64166667,88.21888885,253.5557605
21.24166667,91.94213204,264.8650042
22.63333333,97.76844946,278.9210049
23.65,107.392335,299.1105507
23.55,120.0206775,322.0387784
23.65,128.6753527,334.8672938
23.25833333,131.5989383,330.5312287
22.15833333,128.730251,320.7567788
21.7,128.5171447,318.2070536
21.35,117.3632439,295.4139843
20.80833333,108.6060273,281.0522811
20.25,110.6525168,287.8094889
19.65,107.0139188,279.3158691
19.10833333,97.40392297,258.6947264
18.9,93.13969705,250.3904951
18.9,89.36465777,243.0890122
18.55,87.14710856,239.0997495
18.3,84.0115226,232.5218189
18.3,83.21661847,232.1060282
18.3,85.37504825,237.839721
18.3,87.01617938,240.5892122
18.94166667,92.42014585,255.514492
20.1,102.9046265,282.0380381
21.53333333,113.3645653,303.6842459
23.83333333,127.8906472,330.274852
25.99166667,145.037719,358.3851283
26.7,165.9903719,387.7708371
26.7,177.8061832,399.9041498
27.34166667,185.610016,410.3980375
27.45,213.5672171,448.2692478
26.90833333,211.3207717,435.3943156
26.35,199.1229075,414.6550491
25.45833333,197.9400063,411.9892166
25,194.1315149,405.7266983
24.65,187.65828,395.6658449
22.825,165.7778001,361.9611537
21.99166667,139.847452,326.1949936
21.90833333,137.6935162,327.4415719
21.35,127.4737956,306.959923
21.1,119.5671051,293.3581002
20.80833333,115.016775,286.3233306
20.6,107.8550402,274.059023
20.6,107.3011679,275.1299058
20.6,106.3747466,273.644864
20.6,103.172126,267.0376421
20.89166667,104.4262602,273.2839053
21.45,113.9420207,296.0683096
22.34166667,127.9585599,322.3022734
23.73333333,139.0354965,338.7407976
25.39166667,150.6839422,354.827841
26.74166667,154.6943618,357.5519223
27.2,143.8566865,338.087953
26.55833333,122.908813,302.8370392
25.80833333,107.2679934,277.8258751
24.60833333,96.72181783,260.9228125
22.90833333,86.4301083,242.2391355
22.2,78.61113247,220.8548827
22.2,76.09194491,213.0035476
22.2,77.33373403,217.4881036
21.90833333,25.92053287,72.96829859
21.99166667,0,0
22.2,0,0
22.2,0,0
21.26666667,0,0
20.25,0,0
19.65,0,0
19.4,0,0
19.10833333,0,0
19.54166667,0,0
20.64166667,0,0
21.74166667,0,0
23.48333333,0,0
25.39166667,0,0
25.80833333,58.24699042,165.6574385
26.24166667,85.10695431,242.7862175
26.05833333,85.59952153,244.7591877
24.9,83.79835605,238.8438898
24.4,86.18883322,246.8197156
24.10833333,84.94962278,242.5008045
23.25833333,81.48459633,231.0057673
22.8,26.24359515,73.94453468
22.45,0,0
22.2,0,0
22.2,0,0
22.2,49.45464291,137.6142238
22.55,75.90888216,212.6788767
22.8,74.06426281,206.0560835
22.8,74.12397511,206.5569396
22.45,77.19126952,217.1131841
22.55,77.64899729,218.4994354
23.09166667,79.27562502,223.2534478
23.3,84.67054965,236.049502
23.3,85.61811963,235.8915929
22.65833333,81.89568023,225.9296496
22.2,76.91660828,215.0077749
22.55,77.54943873,218.105576
22.8,78.42817004,221.1287881
23.09166667,78.55862785,221.5650048
23.94166667,79.43457769,224.5412352
24.75,81.37838427,231.0689011
25,82.22561975,233.8080872
25,82.52925991,234.764279
25,81.27577319,230.4732169
24.65,79.76630407,225.4879781
24.4,78.68965329,221.8933005
24.75,78.85362192,222.4249363
25,84.15981004,236.4436913
25,90.97001409,250.5084647
24.35833333,97.77698224,262.3174879
24.19166667,95.13852758,254.2981842
24.4,100.3431324,264.6077415
24.10833333,104.0825621,269.7889503
23.55,109.4060044,278.5004877
23.00833333,115.5078983,288.4066419
22.45,119.9674774,293.6778835
22.2,114.0075189,281.5044261
22.2,116.9813573,288.0102536
22.2,113.8641926,284.7108466
22.2,97.76669833,256.9654231
22.2,87.56160767,242.7191438
22.55,85.81925434,244.5487091
22.8,86.11322804,246.3764399
22.45,85.45288634,244.2739202
22.2,86.29862149,247.085702
22.55,87.372526,250.6318958
23.09166667,89.77172228,258.1993864
23.3,92.64201122,262.2377063
23.3,97.8512611,270.5741656
23.65,108.9438443,291.2556463
24.19166667,120.9433262,310.4880986
24.4,126.1809281,315.0878195
24.75,123.3802326,307.5544368
24.65,128.4432843,317.6301666
23.75833333,130.4549264,317.3152166
22.65833333,116.8363043,288.1552734
21.90833333,105.1240473,266.5162417
21.05833333,92.72172955,244.1662917
20.25,86.85275672,235.4166676
20,84.11738121,231.7872205
19.35833333,83.82250016,232.7582961
19.54166667,85.74970707,237.7035898
20,90.00871106,249.3739279
20.64166667,94.28126468,262.4978615
21.74166667,104.0089976,285.8556012
23.83333333,117.5628914,312.5428298
25.99166667,133.0950519,338.6100022
26.7,139.5229538,345.8207487
26.35,136.7451128,339.1800063
26.1,133.6633353,334.9412002
26.1,134.8589167,338.8070755
25.45833333,141.9313196,347.6573847
24.65,168.2980717,384.3755918
24.10833333,178.3035403,389.7708826
23.55,171.5744307,375.6362022
23.00833333,165.8671405,367.1748707
22.15833333,158.2087513,355.8798657
21.05833333,146.8632632,339.0613884
20.25,130.2779522,311.7359577
19.65,117.0315412,287.706323
19.4,109.0543059,274.9065995
19.4,106.5924724,272.3620806
19.10833333,104.79687,269.6167756
19.19166667,102.5023351,265.7497537
19.4,103.9780588,269.3936559
19.75,105.4547622,272.0738417
20.35,115.8814856,296.7745173
20.89166667,124.6701213,315.7258625
21.45,124.8508012,316.8533729
22.34166667,126.785675,322.3360251
22.45,124.2392707,317.9887697
23.19166667,121.5950208,315.822415
23.9,136.0114532,345.0293051
22.90833333,144.2953777,356.1257961
21.90833333,141.0451959,347.9363232
21.35,132.24271,326.7820257
19.46666667,119.7735951,301.0481553
18.3,35.42399628,91.55048091
18.65,0,0
18.55,0,0
18.00833333,0,0
17.45,0,0
16.55833333,0,0
15.80833333,0,0
15.89166667,0,0
15.80833333,0,0
15.25,0,0
15,0,0
14.35833333,0,0
13.55,0,0
13.65,47.89659821,127.8590771
13.9,66.30663462,179.3974669
14.19166667,67.86073007,184.8529883
15.1,70.90835496,195.6101287
15.89166667,73.71931,205.3060642
16.45,76.44020167,214.6063526
16.99166667,80.82114916,229.4100141
17.2,84.85690208,242.6476598
16.90833333,86.27663945,247.1079321
16.35,82.12235801,233.0029724
16.1,80.56982903,228.1301811
15.80833333,79.02299658,222.9737277
15.25,77.22478967,216.916351
14.35833333,73.88464623,205.3852846
13.9,69.18241638,189.0916634
13.55,66.91105518,181.1628166
13.3,62.52329186,165.3936026
13.00833333,20.78001155,54.98247294
12.15833333,0,0
11.35,0,0
11.1,0,0
11.1,0,0
11.1,0,0
11.45,0,0
