timestamp,electricity_cost
2/21/2018,0.055
2/21/2018,0.055
2/21/2018,0.076
2/21/2018,0.076
2/21/2018,0.076
2/21/2018,0.076
2/21/2018,0.076
2/21/2018,0.076
2/21/2018,0.076
2/21/2018,0.076
2/21/2018,0.076
2/21/2018,0.076
2/21/2018,0.076
2/21/2018,0.076
2/21/2018,0.076
2/21/2018,0.055
2/21/2018,0.055
2/21/2018,0.055
2/21/2018,0.055
2/22/2018,0.055
2/22/2018,0.055
2/22/2018,0.055
2/22/2018,0.055
2/22/2018,0.055
2/22/2018,0.055
2/22/2018,0.055
2/22/2018,0.076
2/22/2018,0.076
2/22/2018,0.076
2/22/2018,0.076
2/22/2018,0.076
2/22/2018,0.076
2/22/2018,0.076
2/22/2018,0.076
2/22/2018,0.076
2/22/2018,0.076
2/22/2018,0.076
