power,temperature,fuel_flow,air_flow
72.6,165.7133418,0.0078892,0.935736142
72.6,165.7133418,0.0078892,0.935736142
72.6,165.7133418,0.0078892,0.935736142
72.6,165.7133418,0.0078892,0.935736142
72.6,165.7133418,0.0078892,0.935736142
72.6,165.7133418,0.0078892,0.935736142
72.6,165.7740884,0.0078892,0.935277468
72.6,165.8349148,0.0078892,0.934820627
72.6,165.8958203,0.0078892,0.934365611
72.6,165.9568041,0.0078892,0.93391241
72.6,166.0178655,0.0078892,0.933461017
72.6,166.0790037,0.0078892,0.93301142
72.6,166.0790037,0.0078892,0.93301142
72.6,166.0790037,0.0078892,0.93301142
72.6,166.0790037,0.0078892,0.93301142
72.6,166.0790037,0.0078892,0.93301142
72.6,166.0790037,0.0078892,0.93301142
72.6,166.0790037,0.0078892,0.93301142
72.6,166.0791153,0.0078892,0.932995989
72.6,166.0792268,0.0078892,0.932980558
72.6,166.0793383,0.0078892,0.932965128
72.6,166.0794498,0.0078892,0.932949697
72.6,166.0795613,0.0078892,0.932934267
72.6,166.0525367,0.0078892,0.932560214
72.6,166.0787346,0.0078892,0.932023981
72.6,166.1254874,0.0078892,0.931579098
72.6,166.2120281,0.0078892,0.931312676
72.6,166.2361165,0.0078892,0.930782352
72.6,166.3596476,0.0078892,0.930254533
72.6,166.5174254,0.0078892,0.929263211
72.6,166.7485777,0.0078892,0.928181878
72.6,166.8621342,0.0078892,0.927417149
72.6,166.9986838,0.0078892,0.926507439
72.6,167.1355383,0.0078892,0.925606502
72.6,167.2040407,0.0078892,0.925158217
72.6,167.3413375,0.0078892,0.924270301
72.6,167.616806,0.0078892,0.922515533
72.6,167.8933388,0.0078892,0.920794157
72.6,168.1708643,0.0078892,0.919105542
72.6,168.4493101,0.0078892,0.917449066
72.6,168.7286029,0.0078892,0.915824115
72.6,169.0086685,0.0078892,0.914230081
72.6,169.2181376,0.0078892,0.912803175
72.6,169.4279609,0.0078892,0.911391565
72.6,169.6381045,0.0078892,0.909994875
72.6,169.8485343,0.0078892,0.908612731
72.6,170.0592158,0.0078892,0.90724476
72.6,170.2701145,0.0078892,0.905890589
72.6,170.4810448,0.0078892,0.904568627
72.6,170.6921137,0.0078892,0.903260593
72.6,170.9032853,0.0078892,0.901966142
72.6,171.1145237,0.0078892,0.900684934
72.6,171.3257925,0.0078892,0.899416626
72.6,171.5370551,0.0078892,0.898160881
72.6,171.6708234,0.0078892,0.897301551
72.6,171.8045506,0.0078892,0.896447327
72.6,171.9382267,0.0079376,0.895598114
72.6,172.0718416,0.0079376,0.894753822
72.6,172.2053852,0.0079376,0.893914359
72.6,172.3388473,0.0079376,0.893079632
217.8,218.4657848,0.0177144,1.438995211
217.8,220.7515967,0.0177144,1.437932108
217.8,230.218203,0.0177144,1.436876617
217.8,235.4766092,0.0177144,1.43582861
217.8,238.1282527,0.0177144,1.434787962
217.8,239.6315366,0.0177144,1.433754546
217.8,240.1516496,0.0177144,1.433714081
217.8,240.592907,0.0177144,1.433673616
217.8,240.8982689,0.0177144,1.433633152
217.8,241.1016025,0.0177144,1.433592687
217.8,241.2755389,0.0177144,1.433552222
217.8,241.4463778,0.0177144,1.433511758
217.8,241.5998263,0.0177144,1.433444316
217.8,241.744292,0.0177144,1.433376875
217.8,241.8797219,0.0177144,1.433309434
217.8,242.0072717,0.0177144,1.433241992
217.8,242.127235,0.0177144,1.433174551
217.8,241.8733538,0.0177144,1.43310711
217.8,241.5867926,0.0177144,1.43310711
217.8,241.5908945,0.0177144,1.43310711
217.8,241.5181074,0.0177144,1.43310711
217.8,241.6306742,0.0177144,1.43310711
217.8,241.6946584,0.0177144,1.43310711
217.8,241.7684412,0.0177144,1.43310711
217.8,241.5371996,0.0177144,1.433649471
217.8,241.3395604,0.0177144,1.434194332
217.8,241.135186,0.0177144,1.434741711
217.8,240.9264452,0.0177144,1.435291624
217.8,240.714545,0.0177144,1.435844086
217.8,240.4658188,0.0177144,1.436399115
217.8,240.2420327,0.0177144,1.436857224
217.8,240.0235092,0.0177144,1.437317221
217.8,239.8101277,0.0177144,1.437779115
217.8,239.5483547,0.0177144,1.438242914
217.8,239.2412346,0.0177144,1.438708629
217.8,238.9247937,0.0177144,1.439176267
217.8,239.6672536,0.0177144,1.438104857
217.8,240.3120505,0.0177144,1.437041377
217.8,240.9317128,0.0177144,1.435985705
217.8,241.5369516,0.0177144,1.434937719
217.8,242.0868098,0.0177144,1.433897298
217.8,242.5914855,0.0177144,1.432864322
217.8,242.3337561,0.0177144,1.433126649
217.8,242.0874264,0.0177144,1.433391916
217.8,241.7373605,0.0177144,1.433660132
217.8,241.3704585,0.0177144,1.433931304
217.8,241.0470674,0.0177144,1.434205442
217.8,240.7648839,0.0177144,1.434482553
217.8,241.0427548,0.0177144,1.433924381
217.8,241.2843945,0.0177144,1.433368745
217.8,241.5954546,0.0177144,1.432815629
217.8,241.9099408,0.0177144,1.432265018
217.8,242.1880906,0.0177144,1.431716893
217.8,242.4330631,0.0177144,1.43117124
217.8,242.1238608,0.0177144,1.431475087
217.8,241.8474587,0.0177144,1.431781224
217.8,241.5957666,0.0177144,1.432089665
217.8,241.3455095,0.0177144,1.432400426
217.8,241.0843677,0.0177144,1.432713523
217.8,240.808997,0.0177144,1.43302897
72.6,172.6300458,0.0079376,0.888763328
72.6,172.6296419,0.0079376,0.888811182
72.6,172.6292379,0.0079376,0.888859036
72.6,172.628834,0.0079376,0.888906889
72.6,172.6284301,0.0079376,0.888954743
72.6,172.6280261,0.0079376,0.889002597
72.6,172.3458446,0.0079376,0.890260449
72.6,172.0633539,0.0079376,0.891541204
72.6,171.780639,0.0079376,0.892845348
72.6,171.4977846,0.0078892,0.894173373
72.6,171.2148741,0.0078892,0.895525782
72.6,170.9319907,0.0078892,0.896903089
72.6,171.0733961,0.0078892,0.896214684
72.6,171.2148175,0.0078892,0.89553267
72.6,171.3562447,0.0078892,0.894856983
72.6,171.4976673,0.0078892,0.89418756
72.6,171.6390749,0.0078892,0.893524341
72.6,171.780457,0.0079376,0.892867264
72.6,171.70769,0.0078892,0.893037326
72.6,171.6349315,0.0078892,0.893208243
72.6,171.5621826,0.0078892,0.893380022
72.6,171.4894442,0.0078892,0.893552671
72.6,171.3803601,0.0078892,0.893813403
72.6,171.3440028,0.0078892,0.89390061
72.6,171.4084183,0.0078892,0.893575054
72.6,171.4728341,0.0078892,0.893250487
72.6,171.5372494,0.0078892,0.892926898
72.6,171.6016633,0.0078892,0.892604281
72.6,171.6660747,0.0078892,0.892282626
72.6,171.7304827,0.0079376,0.891961924
72.6,171.949057,0.0079376,0.890923394
72.6,172.1675231,0.0079376,0.889897509
72.6,172.3858423,0.0079376,0.888884001
72.6,172.6039755,0.0079376,0.887882605
72.6,172.8218836,0.0079376,0.886893058
72.6,173.0395271,0.0079376,0.885915097
72.6,173.0395271,0.0079376,0.885915097
72.6,173.0395271,0.0079376,0.885915097
72.6,173.0395271,0.0079376,0.885915097
72.6,173.0395271,0.0079376,0.885915097
72.6,173.0395271,0.0079376,0.885915097
72.6,173.0395271,0.0079376,0.885915097
72.6,173.1118883,0.0079376,0.885789889
72.6,173.1842325,0.0079376,0.885665698
72.6,173.2565587,0.0079376,0.885542521
72.6,173.3288658,0.0079376,0.885420353
72.6,173.4011528,0.0079376,0.88529919
72.6,173.467032,0.0079376,0.885066805
72.6,173.4592242,0.0079376,0.884929647
72.6,173.4521242,0.0079376,0.884804958
72.6,173.4478636,0.0079376,0.884730145
72.6,173.4393395,0.0079376,0.884580519
72.6,173.4308125,0.0079376,0.884430892
72.6,173.4790973,0.0079376,0.884145233
72.6,173.5501001,0.0079376,0.883975664
72.6,173.5926955,0.0079376,0.883874112
72.6,173.6778534,0.0079376,0.883671938
72.6,173.7629767,0.0079376,0.883470681
72.6,173.8480635,0.0079376,0.883270327
72.6,173.9331152,0.0079376,0.883070497
72.6,174.0093599,0.0079376,0.882744728
72.6,174.0855453,0.0079376,0.882420237
72.6,174.1616696,0.0079376,0.882097012
72.6,174.2377311,0.0079376,0.881775042
72.6,174.3137279,0.0079376,0.881454317
72.6,174.3896583,0.0079376,0.881134825
72.6,174.5199384,0.0079376,0.880416208
72.6,174.6499399,0.0079376,0.879702145
72.6,174.7796516,0.007986,0.878992572
72.6,174.9090622,0.007986,0.878287424
72.6,175.0381604,0.007986,0.877586638
72.6,175.1669347,0.007986,0.876890151
72.6,175.1583852,0.007986,0.876721225
72.6,175.1498327,0.007986,0.876552298
72.6,175.1412775,0.007986,0.876383371
72.6,175.1327194,0.007986,0.876214444
72.6,175.1241586,0.007986,0.876045517
72.6,175.1155948,0.007986,0.87587659
72.6,175.0983678,0.007986,0.875548992
72.6,175.0811293,0.007986,0.875221393
72.6,175.0638794,0.007986,0.874893795
72.6,175.046618,0.007986,0.874566196
72.6,175.0293452,0.007986,0.874238597
72.6,175.0120608,0.007986,0.873910999
217.8,243.5982312,0.0178112,1.410011153
217.8,243.3570784,0.0178112,1.410891195
217.8,243.1522754,0.0177628,1.411797374
217.8,242.9470419,0.0177628,1.412729779
217.8,242.7332049,0.0177628,1.41368851
217.8,242.5060078,0.0177628,1.414673675
217.8,242.6668353,0.0177628,1.414951036
217.8,242.6781999,0.0177628,1.415229835
217.8,242.6779399,0.0177628,1.415510873
217.8,242.6684973,0.0177628,1.415794162
217.8,242.6501254,0.0177628,1.416079716
217.8,242.6237026,0.0177628,1.416367548
217.8,243.0707902,0.0177628,1.415056629
217.8,243.4691557,0.0177628,1.413755364
217.8,243.8603874,0.0177628,1.412462836
217.8,244.2456756,0.0177628,1.411196383
217.8,244.6253732,0.0177628,1.409939274
217.8,245.012886,0.0177628,1.408656875
217.8,243.9011833,0.0177628,1.408622369
217.8,245.084853,0.0177628,1.408599365
217.8,245.016291,0.0177628,1.408553358
217.8,245.1838583,0.0177628,1.408507351
217.8,245.236191,0.0177628,1.408461344
217.8,245.3152025,0.0177628,1.408415337
217.8,245.0085162,0.0177628,1.409411478
217.8,244.7663906,0.0177628,1.410416859
217.8,244.5349795,0.0177628,1.411431599
217.8,244.29455,0.0177628,1.412473066
217.8,244.0445296,0.0177628,1.413523271
217.8,243.7900688,0.0177628,1.414583147
217.8,244.182838,0.0177628,1.413041086
217.8,244.4987703,0.0177628,1.411509396
217.8,244.8104797,0.0177628,1.409987136
217.8,245.1260385,0.0177628,1.408492287
217.8,245.4366805,0.0177628,1.407007473
217.8,245.7455828,0.0177628,1.405532568
217.8,245.8934104,0.0177628,1.405115913
217.8,246.0336899,0.0177628,1.404700772
217.8,246.1602029,0.0177628,1.404287136
217.8,246.277084,0.0177628,1.403874998
217.8,246.392267,0.0178112,1.403464347
217.8,246.5076368,0.0178112,1.403055177
217.8,246.6365341,0.0178112,1.402029127
217.8,246.7580566,0.0178112,1.401004722
217.8,246.8893853,0.0178112,1.399981936
217.8,247.0240893,0.0178112,1.398960748
217.8,247.1558501,0.0178112,1.397941133
217.8,247.2865327,0.0178112,1.396923068
217.8,247.4010158,0.0178112,1.396474597
217.8,247.5186257,0.0178112,1.396026947
217.8,247.6365579,0.0178112,1.395580106
217.8,247.7547971,0.0178112,1.395134061
217.8,247.8733001,0.0178112,1.394688799
217.8,247.9920415,0.0178112,1.394244308
217.8,247.3028231,0.0178112,1.39584989
217.8,246.7642189,0.0178112,1.3974764
217.8,246.22426,0.0178112,1.399124709
217.8,245.6825141,0.0177628,1.400795698
217.8,245.1391178,0.0177628,1.402490257
121,197.0793347,0.0112288,1.048631422
72.6,173.3219098,0.0079376,0.870842492
72.6,173.3219098,0.0079376,0.870842492
72.6,173.3219098,0.0079376,0.870842492
72.6,173.3219098,0.0079376,0.870842492
72.6,173.3219098,0.0079376,0.870842492
72.6,173.3219098,0.0079376,0.870842492
72.6,173.3306809,0.0079376,0.870991793
72.6,173.3394491,0.0079376,0.871141094
72.6,173.3482142,0.0079376,0.871290395
72.6,173.3569764,0.0079376,0.871439696
72.6,173.3657356,0.0079376,0.871588998
72.6,173.3744919,0.0079376,0.871738299
72.6,173.3919954,0.0079376,0.8720369
72.6,173.409487,0.0079376,0.872335503
72.6,173.4269667,0.0079376,0.872634105
72.6,173.4444346,0.0079376,0.872932707
72.6,173.4618906,0.0079376,0.873231309
72.6,173.4793347,0.0079376,0.873529912
72.6,173.572504,0.0079376,0.873513666
72.6,173.6656359,0.0079376,0.873498664
72.6,173.7587285,0.0079376,0.873484899
72.6,173.85178,0.0079376,0.873472362
72.6,173.9447884,0.0079376,0.873461046
72.6,174.0377519,0.0079376,0.873450942
72.6,173.9703926,0.0079376,0.87397427
72.6,173.9029544,0.0079376,0.87449822
72.6,173.8354393,0.0079376,0.875022811
72.6,173.7678488,0.0079376,0.875548059
72.6,173.7001847,0.0079376,0.876073983
72.6,173.6324488,0.0079376,0.876600601
72.6,173.5095659,0.0079376,0.877588263
72.6,173.3864543,0.0079376,0.878577977
72.6,173.2013473,0.0079376,0.880067883
72.6,173.1395743,0.0079376,0.880565436
72.6,173.0158266,0.0079376,0.881563409
72.6,172.8918874,0.0079376,0.882564365
72.6,172.768049,0.0079376,0.883535439
72.6,172.6440296,0.0079376,0.884510677
72.6,172.5198395,0.0079376,0.885490173
72.6,172.3954892,0.0079376,0.886474023
72.6,172.2709888,0.0079376,0.88746232
72.6,172.1463487,0.0079376,0.888455162
72.6,172.0215791,0.0079376,0.889452644
72.6,171.89669,0.0079376,0.890454861
72.6,171.7716917,0.0079376,0.891461911
72.6,171.6465941,0.0078892,0.892473889
72.6,171.5214073,0.0078892,0.893490893
72.6,171.4023468,0.0078892,0.894626415
72.6,171.4085509,0.0078892,0.89473981
72.6,171.4126866,0.0078892,0.894815407
72.6,171.420955,0.0078892,0.894966601
72.6,171.4292207,0.0078892,0.895117795
72.6,171.4374837,0.0078892,0.895268989
72.6,171.3567207,0.0078892,0.895990831
72.6,171.2454295,0.0078892,0.896706992
72.6,171.1786498,0.0078892,0.897137829
72.6,171.045076,0.0078892,0.898005286
72.6,170.9114975,0.0078892,0.898878612
72.6,170.7779243,0.0078892,0.899757889
72.6,170.6443663,0.0078892,0.900643199
72.6,170.6606479,0.0078892,0.900946974
72.6,170.6769186,0.0078892,0.901250749
72.6,170.6931784,0.0078892,0.901554524
72.6,170.7094273,0.0078892,0.901858299
72.6,170.7256652,0.0078892,0.902162074
