plf,eff
0.662261068,1.064816718
0.66231008,1.026555237
0.662734847,1.063968763
0.662767522,1.076635456
0.663045254,1.073442463
0.663796765,1.068150286
0.664041823,1.055352024
0.664156184,1.067713511
0.664727986,1.098128131
0.665495834,1.050610924
0.665789904,1.058295849
0.665822578,1.070298315
0.665822578,1.072997038
0.666231008,1.074849241
0.66650874,1.090836682
0.666574089,1.079882397
0.666639438,1.031411463
0.667423624,1.051511069
0.667668682,1.076104922
0.667881065,1.047572749
0.668060774,1.03240461
0.668077112,1.053539482
0.66814246,1.064868894
0.668207809,1.081398153
0.668354844,1.04883787
0.66884496,1.089567798
0.669008332,1.0433959
0.669106355,1.09365838
0.669122692,1.07658783
0.669220716,1.089888521
0.669286064,1.068629592
0.669612808,1.052492635
0.67059304,1.072271206
0.670789087,1.044729138
0.671132168,1.069969669
0.671328214,1.045764839
0.671981702,1.046818497
0.672030714,1.061844542
0.672422807,1.042777792
0.673435713,1.038533431
0.673582748,1.044062853
0.673599085,1.062614181
0.67363176,1.091606409
0.674056527,1.050283399
0.674170887,1.058491953
0.675690247,1.074350429
0.675967979,1.065119396
0.676686816,1.068979664
0.676735827,1.041513815
0.677193269,1.070057154
0.677209606,1.072697948
0.677993792,1.026016982
0.678206175,1.044902824
0.678974024,1.035835914
0.679333442,1.071845233
0.679529489,1.022146555
0.679709198,1.059524648
0.680035942,1.0230599
0.680166639,1.055288116
0.680231988,1.047759027
0.680411697,1.03685231
0.68109786,1.043797743
0.682502859,1.038446027
0.682584545,1.045445036
0.682617219,1.056382335
0.683352393,1.05190944
0.683434079,1.030802114
0.683613789,1.088843161
0.684022219,1.055999694
0.684185591,1.071693448
0.684839079,1.04469639
0.68518216,1.05641639
0.686325764,1.036651911
0.686636171,1.091640547
0.687305996,1.076931866
0.688384251,1.037566272
0.689021402,1.045284064
0.689625878,1.061727387
0.689740239,1.058551124
0.690066983,1.090644497
0.690214017,1.038440377
0.691455645,1.052155506
0.691635354,1.048953581
0.691994772,1.05394097
0.692207156,1.046780954
0.693138376,1.052665495
0.693710178,1.077252049
0.693791864,1.063251589
0.693808201,1.048820327
0.694249306,1.07093814
0.695245875,1.058451592
0.695360235,1.052489548
0.695474596,1.062374494
0.695474596,1.042596338
0.696046398,1.083807895
0.698349943,1.070452341
0.699117791,1.037793343
0.699852965,1.04934935
0.699934651,1.06688718
0.699967326,1.070884039
0.701094592,1.053423121
0.70174808,1.065121543
0.701960464,1.078845486
0.702287208,1.05710938
0.703349126,1.076670653
0.703855579,1.085152218
0.704116974,1.071546538
0.704982846,1.057804588
0.705816043,1.052694811
0.705816043,1.0459018
0.705848718,1.053207595
0.706387845,1.066989691
0.706600229,1.062988758
0.706926973,1.073588322
0.707335403,1.038855634
0.707417089,1.035050236
0.707515112,1.074249457
0.707580461,1.070152976
0.707711158,1.032999912
0.707939879,1.074715856
0.70805424,1.026223781
0.708119588,1.065625244
0.708822088,1.066471692
0.710455808,1.058681898
0.711076621,1.05826116
0.711452377,1.081251448
0.713004411,1.016029227
0.713020748,1.048654871
0.713461853,1.018602762
0.713723248,1.077980642
0.713772259,1.037241729
0.713853945,1.050539575
0.715781735,1.070475523
0.716092142,1.054580564
0.716141153,1.042906184
0.716680281,1.08448993
0.717889234,1.052799459
0.717938245,1.063795893
0.718395687,1.038084435
0.718444699,1.078995675
0.718771443,1.062000171
0.719424931,1.06778184
0.719784349,1.079676994
0.72001307,1.045928272
0.720584872,1.04534663
0.720764581,1.079446589
0.721156674,1.067924153
0.721973534,1.063156366
0.723133475,1.060643419
0.723950335,1.022239435
0.723966672,1.024335673
0.724015684,1.067815234
0.724244405,1.043483718
0.72514295,1.055494009
0.726286554,1.067873046
0.726433589,1.033924484
0.726793008,1.035290533
0.727511844,1.071467287
0.727822251,1.078948673
0.728279693,1.042738889
0.729243588,1.038263467
0.729913413,1.040676184
0.730191145,1.080165236
0.730468878,1.038842794
0.730795622,1.036742439
0.730926319,1.043357334
0.732200621,1.030228229
0.732772423,1.0677045
0.733785329,1.077408016
0.734095736,1.043383808
0.734242771,1.081397909
0.734928933,1.061991827
0.735500735,1.043417344
0.735909165,1.06399708
0.735925502,1.070660139
0.73687306,1.03489063
0.737314164,1.065320645
0.738163699,1.052307726
0.738310734,1.058942577
0.738359745,1.047928727
0.738539454,1.066349276
0.739078582,1.032261815
0.739274628,1.077556641
0.740009802,1.068387864
0.741610848,1.060298052
0.741692534,1.066319842
0.742166313,1.071806082
0.742215324,1.075070511
0.742476719,1.059497398
0.74259108,1.048285394
0.742640091,1.04976523
0.743032184,1.049734991
0.744927299,1.052526245
0.745107009,1.060403063
0.745270381,1.076390899
0.746136252,1.072489187
0.746855089,1.069418603
0.747312531,1.06639799
0.747426891,1.05749664
0.748554158,1.0081956
0.749060611,1.051102751
0.749060611,1.06318214
0.749452704,1.058740257
0.749632413,1.069457943
0.750808691,1.04379596
0.750906715,1.043329164
0.752377063,1.073105566
0.752671132,1.008553493
0.752867179,1.046816962
0.753357295,1.035930488
0.753602353,1.047887004
0.753831073,1.067433393
0.75402712,1.043713858
0.754174155,1.047423175
0.754190492,1.021144114
0.754615259,1.061080212
0.75495834,1.047541257
0.756641072,1.055694082
0.756722758,1.056824464
0.756984153,1.057060302
0.757376246,1.037725356
0.758944617,1.060640592
0.759140663,1.046559939
0.759369384,1.063103642
0.759908512,1.07058204
0.760300604,1.061723872
0.76079072,1.041108272
0.761101127,1.074929964
0.761917987,1.022773368
0.761999673,1.050453867
0.762114034,1.045894596
0.762391766,1.054015033
0.762620487,1.039859905
0.763519033,1.047130931
0.763715079,1.06123837
0.763813102,1.039733231
0.764548276,1.0552087
0.765773566,1.060165802
0.765969613,1.03910916
0.766034962,1.046420288
0.766557752,1.05390782
0.7673256,1.02876313
0.767783042,1.056259772
0.76832217,1.063388131
0.769024669,1.031691869
0.770609378,1.061282262
0.770691064,1.052890782
0.771246528,1.028467939
0.772373795,1.052672031
0.772602516,1.059445427
0.772782225,1.068476933
0.77415455,1.052979223
0.774955073,1.066174673
0.775396177,1.03728578
0.775396177,1.031473175
0.775543212,1.055150689
0.777372978,1.045916093
0.777454664,1.057704044
0.777765071,1.052283717
0.778059141,1.041625718
0.779186407,1.048649282
0.779333442,1.020768881
0.779382454,1.052151229
0.779676523,1.04644277
0.779758209,1.054527642
0.779774547,1.060402418
0.779823558,1.05688364
0.782012743,1.061881911
0.782110766,1.038455481
0.782862277,1.062767052
0.783581114,1.030867947
0.783581114,1.058053765
0.783793498,1.060989646
0.783842509,1.064856967
0.784430649,1.060532689
0.785116811,1.043750832
0.785606927,1.057305753
0.786015357,1.041415822
0.787256984,1.057781911
0.787256984,1.057377745
0.78856396,1.024344559
0.790246692,1.056657125
0.790720471,1.031941981
0.791145238,1.061367914
0.791390296,1.053485407
0.791651691,1.055216617
0.791766051,1.060348594
0.792158144,1.057572893
0.792223493,1.031546746
0.792468551,1.053892305
0.79276262,1.055066347
0.794069596,1.049182073
0.794118608,1.053786651
0.794232968,1.030712432
0.794559712,1.050665054
0.79550727,1.057979637
0.795719654,1.036453453
0.795899363,1.062598661
0.796569188,1.060796629
0.796601862,1.048752667
0.797173664,1.043044749
0.797337036,1.058533913
0.797745466,1.052243883
0.797974187,1.029239512
0.798611338,1.055625515
0.799395524,1.054481218
0.800212384,1.049755883
0.800228721,1.020069399
0.800914883,1.048615414
0.800963895,1.032643914
0.801192616,1.02351077
0.80151936,1.047501091
0.802368894,1.062574796
0.802434243,1.063031012
0.80245058,1.048478215
0.802630289,1.049673424
0.802957033,1.03718875
0.803349126,1.026265677
0.804035288,1.023622521
0.804313021,1.01972895
0.805276916,1.060311124
0.805358602,1.031514518
0.806175462,1.049235128
0.806861624,1.051116071
0.807221042,1.050715649
0.8081686,1.029114031
0.808642379,1.050560809
0.808707727,1.032274339
0.808805751,1.066509411
0.809785983,1.051508448
0.809982029,1.04735841
0.811158307,1.036763475
0.811468714,1.045376213
0.811713772,1.040412489
0.812122202,1.058210476
0.81236726,1.05670687
0.812759353,1.059176601
0.812971737,1.042624386
0.813543539,1.054350393
0.813723248,1.032690911
0.813919294,1.033915971
0.814164352,1.031760723
0.815307956,1.054230258
0.816075805,1.045900839
0.816402549,1.023457149
0.817578827,1.016634686
0.817823885,1.042847427
0.818330338,1.058932362
0.818608071,1.019481886
0.819719,1.053139681
0.819719,1.0570178
0.819768012,1.051443789
0.82001307,1.023379175
0.820552197,1.058375917
0.820960627,1.044500998
0.821123999,1.053389955
0.821303709,1.013790621
0.821401732,1.042348782
0.821810162,1.061811675
0.821810162,1.045319923
0.821859173,1.040819364
0.821875511,1.046976723
0.822283941,1.034633499
0.822398301,1.045762382
0.822790394,1.039190757
0.823345859,1.053327653
0.824277079,1.024768567
0.824293416,1.024984076
0.824309753,1.044313535
0.824669172,1.055818673
0.826025159,1.045356517
0.826613298,1.058455998
0.827397484,1.046846807
0.828083646,1.056800081
0.828361379,1.047211027
0.82841039,1.054052633
0.828475739,1.044034101
0.829276262,1.051771929
0.830158471,1.048105629
0.831579807,1.030106255
0.831743179,1.053044841
0.832135272,1.040966826
0.833278876,1.021166227
0.833572946,1.026896609
0.833670969,1.025496862
0.83412841,1.042333082
0.835173991,1.035583114
0.835615096,1.033368174
0.835974514,1.04941796
0.836039863,1.032091965
0.837118118,1.03265591
0.838441431,1.043314834
0.838849861,1.024449356
0.839372652,1.02902036
0.839634047,1.042626963
0.840352884,1.036660258
0.840565267,1.04851296
0.840728639,0.997085857
0.840777651,1.052873326
0.840826662,1.038871279
0.84125143,1.034765862
0.841529162,1.034369671
0.841904917,1.037146966
0.84218265,1.024303903
0.843636661,1.049393755
0.843767358,1.05302461
0.844371835,1.028417189
0.844616893,1.034616806
0.845188695,1.026853141
0.845629799,1.052431629
0.845825845,1.043087893
0.845891194,1.013705623
0.845940206,1.053248219
0.846038229,1.055325476
0.846495671,1.044759767
0.846528345,1.054081006
0.847149159,1.019745951
0.847214507,1.032360989
0.847230845,1.047364391
0.8476066,1.047928128
0.847671949,1.034200738
0.848390786,1.02480386
0.848390786,0.997539041
0.848619507,1.033315306
0.848684855,1.036765169
0.848962588,1.031643902
0.849272995,1.025761056
0.849436367,1.017247183
0.849681425,1.045923305
0.850269564,1.044438748
0.850792354,1.062982065
0.851249796,1.047092354
0.851266133,1.040864544
0.851315145,1.037081221
0.851429505,1.044557948
0.851511191,1.028233371
0.851723575,1.036804875
0.852328051,1.034179759
0.853602353,1.054086107
0.85402712,1.035897525
0.854092469,1.0471362
0.854288515,1.047446812
0.854696945,1.037164232
0.85495834,1.02566092
0.855170724,1.046632952
0.855922235,1.048043927
0.856412351,1.031820518
0.856657409,1.045023932
0.85740892,1.027050451
0.857899036,1.028662169
0.858977291,1.043771954
0.859287698,1.042956618
0.859728802,1.050228532
0.859810488,1.058848128
0.86026793,1.011387099
0.860545662,1.035653592
0.861313511,1.037328958
0.861950662,1.031341839
0.862408103,1.052741688
0.862473452,1.029017081
0.862489789,1.048667517
0.862538801,1.050375985
0.862734847,1.050782736
0.862914556,1.049365456
0.86405816,1.033119611
0.864188858,1.045309957
0.865022055,1.034393892
0.865299788,1.040662533
0.866345368,1.045814603
0.866770136,1.047129539
0.866998856,1.049403316
0.867015194,1.046222447
0.867570658,1.044672071
0.869090018,1.051586263
0.869171704,1.023619386
0.86936775,1.016476053
0.870838098,1.032138742
0.87100147,1.038026497
0.871540598,1.035051881
0.871573272,1.00720051
0.871932691,1.027387296
0.872553504,1.046659259
0.872912923,1.047392823
0.87304362,1.028378095
0.87456298,1.026872369
0.874611992,1.040402933
0.874808038,1.034001286
0.875151119,1.029772265
0.876931874,1.047361231
0.877111583,1.016879328
0.877732397,1.030064425
0.878091815,1.032607681
0.880885476,1.031711346
0.881375592,1.045305823
0.881440941,1.024654099
0.881800359,1.024798186
0.882061755,1.042588482
0.882780591,1.040598541
0.884675707,1.028349037
0.884839079,1.031109305
0.886309427,1.029645685
0.886554485,1.043378434
0.886603496,1.04365114
0.887600065,1.040468959
0.888874367,1.029784991
0.889331809,1.017265316
0.889331809,1.030145193
0.889462506,1.007803592
0.890246692,1.024879162
0.89090018,1.039803049
0.892174481,1.029653528
0.894134945,1.039701509
0.894183957,1.03120438
0.894298317,1.04630785
0.895376572,1.028504713
0.895523607,0.99956542
0.896422153,1.043768723
0.896487502,1.038302298
0.896536514,1.015466289
0.896667211,1.026426716
0.897304362,1.029296114
0.897631106,1.020462107
0.898464303,1.028922034
0.899085117,1.017949284
0.900212384,1.026870855
0.90029407,1.040903899
0.90204215,1.01492279
0.903773893,1.021347416
0.904460056,1.028148791
0.90490116,1.031125432
0.90519523,1.025413411
0.906992322,1.036623056
0.907400752,1.041178223
0.907711158,1.000679068
0.907858193,1.029399728
0.91195883,1.029973105
0.91277569,1.018498444
0.913674236,1.024102197
0.914442085,1.021293008
0.914866852,1.027492932
0.914997549,1.03488853
0.915683712,1.031872032
0.916761967,1.019721986
0.916827316,1.016762959
0.917889234,1.047413919
0.920666558,1.005308921
0.920764581,1.035949867
0.920846267,1.028659201
0.921401732,1.028236583
0.922136906,1.021065413
0.922300278,1.018482318
0.922708708,1.033898917
0.92368894,1.02089158
0.923770626,1.005634603
0.924293416,1.032876051
0.924326091,1.005532647
0.925633066,1.016989493
0.925976148,1.028418987
0.927038066,1.014946045
0.927462833,1.019563653
0.92777324,1.015410351
0.929423297,1.010584489
0.930158471,1.013506008
0.931906551,1.009214356
0.933033818,1.012739162
0.933867015,0.999026301
0.9353537,1.015727679
0.937542885,1.003510714
0.940826662,1.014486842
0.940990034,1.014411673
0.941137069,1.017474507
0.950677994,1.040790267
0.951625551,1.018011999
0.959075314,1.012693823
0.962996242,1.009382188
0.965299788,1.014787694
0.965822578,1.013530283
0.970233622,1.01426951
0.981310243,0.995702298
0.990704133,1.008424681
1,1.000000435
