Date/Time,Regen_Valve,T_OA,CFM_OA,RH_OA,T_CA,RH_CA,T_HW,FanStatus,T_HW_out
 01/09  22:00:00,0,-0.891666667,0,79.08333333,-0.891666667,79.08333333,19.18779893,0,19.18779893
 01/09  23:00:00,0,-1.45,0,83.75,-1.45,83.75,18.28212275,0,18.28212275
 01/09  24:00:00,0,-1.7,0,85,-1.7,85,17.17298073,0,17.17298073
 01/10  01:00:00,0,-1.991666667,2.01E+01,87.33333333,13.99601199,28.30874363,1.034927188,1,1.034927188
 01/10  02:00:00,0,-2.2,2.01E+01,86.66666667,13.52564898,28.46357923,0.681859442,1,0.681859442
 01/10  03:00:00,0,-2.2,2.01E+01,85,13.18701457,28.54215804,0.637462576,1,0.637462576
 01/10  04:00:00,0,-2.55,2.01E+01,87.33333333,12.88051386,29.05172168,0.546669302,1,0.546669302
 01/10  05:00:00,0,-3.091666667,2.01E+01,88.41666667,12.59365427,28.6395218,0.271293269,1,0.271293269
 01/10  06:00:00,0,-3.941666667,2.01E+01,92.66666667,12.29053045,28.48679665,-0.551419251,1,-0.551419251
 01/10  07:00:00,0,-4.4,2.01E+01,98.33333333,12.05739981,29.53507492,-1.031268224,1,-1.031268224
 01/10  08:00:00,0,-4.75,1005.519084,100,10.47071601,32.41110586,0.775884432,1,0.775884432
 01/10  09:00:00,0,-4.65,1005.519084,100,11.49366519,30.51788523,1.530374769,1,1.530374769
 01/10  10:00:00,0,-3.758333333,1005.519084,97.66666667,12.35905759,30.36404791,2.048005923,1,2.048005923
 01/10  11:00:00,0,-2.658333333,1005.519084,93.66666667,13.24846875,30.14292549,3.26176798,1,3.26176798
 01/10  12:00:00,0,-0.275,1005.519084,82.66666667,14.77481721,29.26130426,5.054164794,1,5.054164794
 01/10  13:00:00,0,2.091666667,1005.519084,70.75,16.31287453,27.08988879,7.208865919,1,7.208865919
 01/10  14:00:00,0,3.441666667,1005.519084,65.83333333,17.5453625,25.66700704,8.752475994,1,8.752475994
 01/10  15:00:00,0,4.191666667,1005.519084,63.25,6.560033858,56.68014603,21.70111142,1,21.70111142
 01/10  16:00:00,0,4.75,1005.519084,60.83333333,4.75,60.83333333,25.26870777,1,25.26870777
 01/10  17:00:00,0,4.65,1005.519084,62.91666667,4.65,62.91666667,25.51523826,1,25.51523826
 01/10  18:00:00,0,3.466666667,1.35E+02,67.91666667,3.466666667,67.91666667,25.30534345,1,25.30534345
 01/10  19:00:00,0,2.158333333,0,73.5,2.158333333,73.5,24.18008811,0,24.18008811
 01/10  20:00:00,0,0.708333333,0,77.75,0.708333333,77.75,22.51627024,0,22.51627024
 01/10  21:00:00,0,-0.641666667,0,80.75,-0.641666667,80.75,20.94000874,0,20.94000874
 01/10  22:00:00,0,-1.1,0,82,-1.1,82,19.63037309,0,19.63037309
 01/10  23:00:00,0,-1.741666667,0,87.83333333,-1.741666667,87.83333333,18.3319265,0,18.3319265
 01/10  24:00:00,0,-2.2,0,90.25,-2.2,90.25,17.38363579,0,17.38363579
 01/11  01:00:00,0,-2.55,2.01E+01,90.75,14.13807064,27.81493883,0.867037952,1,0.867037952
 01/11  02:00:00,0,-3.091666667,2.01E+01,92,13.54652185,27.9990071,0.519161129,1,0.519161129
 01/11  03:00:00,0,-3.008333333,2.01E+01,92,13.14328197,28.95224613,0.415163807,1,0.415163807
 01/11  04:00:00,0,-2.45,2.01E+01,86.16666667,12.89339363,28.87037439,0.489054491,1,0.489054491
 01/11  05:00:00,0,-2.55,2.01E+01,81.41666667,12.65122061,27.49775966,0.704770347,1,0.704770347
 01/11  06:00:00,0,-2.8,2.01E+01,83.33333333,12.44602172,27.93337494,1.88E-01,1,0.188
 01/11  07:00:00,0,-3.441666667,2.01E+01,85,12.22455642,27.39238839,0.124680939,1,0.124680939
 01/11  08:00:00,0,-3.55,1005.519084,85,10.84173934,29.74411385,1.802172279,1,1.802172279
 01/11  09:00:00,0,-3.008333333,1005.519084,85,12.23532244,28.39120385,2.41551259,1,2.41551259
 01/11  10:00:00,0,-1.166666667,1005.519084,75.66666667,13.88934416,26.41375863,4.586490753,1,4.586490753
 01/11  11:00:00,0,1.633333333,1005.519084,60.83333333,15.63280964,23.5176019,6.617363764,1,6.617363764
 01/11  12:00:00,0,4.083333333,1005.519084,51.5,10.74577719,35.86003415,15.50599353,1,15.50599353
 01/11  13:00:00,0,5,1005.519084,50.16666667,5,50.16666667,23.09529358,1,23.09529358
 01/11  14:00:00,0,5.991666667,1005.519084,45.75,5.991666667,45.75,24.08256201,1,24.08256201
 01/11  15:00:00,0,6.7,1005.519084,42,6.7,42,24.59885746,1,24.59885746
 01/11  16:00:00,0,6.991666667,1005.519084,40.25,6.991666667,40.25,25.89838671,1,25.89838671
 01/11  17:00:00,0,6.558333333,1005.519084,41.33333333,6.558333333,41.33333333,26.46485432,1,26.46485432
 01/11  18:00:00,0,5.808333333,863.3218095,43,5.808333333,43,26.07883708,1,26.07883708
 01/11  19:00:00,0,4.9,487.5909277,45.33333333,4.9,45.33333333,24.4902,1,24.4902
 01/11  20:00:00,0,3.466666667,7.27E+01,51.66666667,3.466666667,51.66666667,23.1645554,1,23.1645554
 01/11  21:00:00,0,2.158333333,0,56.16666667,2.158333333,56.16666667,21.64264404,0,21.64264404
 01/11  22:00:00,0,0.708333333,0,62.83333333,0.708333333,62.83333333,20.22598274,0,20.22598274
 01/11  23:00:00,0,-0.35,0,67,-0.35,67,18.93475877,0,18.93475877
 01/11  24:00:00,0,-0.891666667,0,69.91666667,-0.891666667,69.91666667,18.22142458,0,18.22142458
 01/12  01:00:00,0,-1.45,2.01E+01,72,14.74531188,23.26167864,1.323618461,1,1.323618461
 01/12  02:00:00,0,-1.7,2.01E+01,72,14.23718795,23.54389044,0.87873693,1,0.87873693
 01/12  03:00:00,0,-2.341666667,2.01E+01,73.75,13.75416804,23.58201647,4.56E-01,1,0.456
 01/12  04:00:00,0,-3.091666667,2.01E+01,76.75,13.32113966,23.70247723,-0.216797509,1,-0.216797509
 01/12  05:00:00,0,-3.3,2.01E+01,78,13.02100129,24.13917322,-0.810649396,1,-0.810649396
 01/12  06:00:00,0,-3.3,2.01E+01,79.75,12.79896736,25.04305076,-0.680082239,1,-0.680082239
 01/12  07:00:00,0,-3.3,2.01E+01,77.5,12.62079911,24.61982264,-0.874117216,1,-0.874117216
 01/12  08:00:00,0,-2.658333333,2.01E+01,73.25,13.77974714,22.77454711,-0.08792045,1,-0.08792045
 01/12  09:00:00,0,-1.908333333,2.01E+01,70.25,14.681806,21.93495032,0.774635904,1,0.774635904
 01/12  10:00:00,0,-6.67E-02,2.01E+01,63.16666667,15.54525003,21.64583625,2.350531251,1,2.350531251
 01/12  11:00:00,0,2.091666667,2.01E+01,54.91666667,16.60623088,20.63622402,4.523689423,1,4.523689423
 01/12  12:00:00,0,4.083333333,1.45E+02,46.75,10.99083124,31.98199131,12.79918719,1,12.79918719
 01/12  13:00:00,0,5.641666667,312.2459294,42.41666667,5.641666667,42.41666667,20.60967172,1,20.60967172
 01/12  14:00:00,0,6.741666667,372.7808694,40.25,6.741666667,40.25,21.17499384,1,21.17499384
 01/12  15:00:00,0,7.841666667,437.279877,36.08333333,7.841666667,36.08333333,21.94832595,1,21.94832595
 01/12  16:00:00,0,9.291666667,503.1741296,32.25,9.291666667,32.25,22.16893429,1,22.16893429
 01/12  17:00:00,0,9.358333333,500.1081541,34.5,9.358333333,34.5,21.81744826,1,21.81744826
 01/12  18:00:00,0,8.55,440.9142454,37,8.55,37,21.59973835,1,21.59973835
 01/12  19:00:00,0,7.016666667,345.7915808,41.66666667,7.016666667,41.66666667,21.00533922,1,21.00533922
 01/12  20:00:00,0,6.45,276.3640527,44.41666667,6.45,44.41666667,20.07517483,1,20.07517483
 01/12  21:00:00,0,6.35,222.6717025,43.41666667,6.35,43.41666667,19.35520997,1,19.35520997
 01/12  22:00:00,0,6.1,1.71E+02,45.33333333,6.1,45.33333333,18.8224727,1,18.8224727
 01/12  23:00:00,0,6.1,1.30E+02,47,6.1,47,18.36740615,1,18.36740615
 01/12  24:00:00,0,6.45,9.91E+01,45.83333333,6.45,45.83333333,18.11000571,1,18.11000571
 01/13  01:00:00,0,6.35,7.29E+01,48.5,6.35,48.5,17.84628309,1,17.84628309
 01/13  02:00:00,0,6.1,5.24E+01,51,6.1,51,17.27858474,1,17.27858474
 01/13  03:00:00,0,6.45,3.81E+01,51,6.45,51,17.41064754,1,17.41064754
 01/13  04:00:00,0,6.35,2.54E+01,52.16666667,6.35,52.16666667,17.24582345,1,17.24582345
 01/13  05:00:00,0,5.108333333,2.01E+01,64.66666667,5.108333333,64.66666667,17.35712604,1,17.35712604
 01/13  06:00:00,0,4.108333333,2.01E+01,74.75,7.826741331,61.42002062,13.34572262,1,13.34572262
 01/13  07:00:00,0,3.9,2.01E+01,76,15.01283405,35.96742796,5.68301976,1,5.68301976
 01/13  08:00:00,0,4.191666667,7.41E+01,87.66666667,6.088329162,80.59939264,15.80961427,1,15.80961427
 01/13  09:00:00,0,4.4,1.34E+02,96,4.4,96,18.79104963,1,18.79104963
 01/13  10:00:00,0,5.1,1.76E+02,94.25,5.1,94.25,19.15423839,1,19.15423839
 01/13  11:00:00,0,5.6,215.7317365,90.66666667,5.6,90.66666667,19.36828928,1,19.36828928
 01/13  12:00:00,0,6.241666667,285.0577881,80.25,6.241666667,80.25,20.12672901,1,20.12672901
 01/13  13:00:00,0,6.991666667,361.1773953,69.33333333,6.991666667,69.33333333,20.9767489,1,20.9767489
 01/13  14:00:00,0,7.2,388.8852341,61.33333333,7.2,61.33333333,21.48037363,1,21.48037363
 01/13  15:00:00,0,6.908333333,410.1047944,48.66666667,6.908333333,48.66666667,21.86597853,1,21.86597853
 01/13  16:00:00,0,6.35,419.6404798,40.83333333,6.35,40.83333333,22.3228647,1,22.3228647
 01/13  17:00:00,0,4.466666667,272.5293887,41.75,9.954690736,32.29692185,17.16018585,1,17.16018585
 01/13  18:00:00,0,3.3,2.01E+01,43,19.64076404,14.55896848,5.920067952,1,5.920067952
 01/13  19:00:00,0,2.366666667,2.01E+01,45.91666667,18.38440089,15.73077126,4.888902696,1,4.888902696
 01/13  20:00:00,0,1.058333333,2.01E+01,49.16666667,17.17979839,16.55001334,3.634564022,1,3.634564022
 01/13  21:00:00,0,-1.00E-01,2.01E+01,51.16666667,16.18591623,16.83727396,2.710814073,1,2.710814073
 01/13  22:00:00,0,-1.241666667,2.01E+01,55.5,15.29581687,17.60372103,1.604617354,1,1.604617354
 01/13  23:00:00,0,-1.991666667,2.01E+01,58,14.54934346,18.13896613,0.553351802,1,0.553351802
 01/13  24:00:00,0,-2.841666667,2.01E+01,60.91666667,13.8978076,18.50095213,-0.19681665,1,-0.19681665
 01/14  01:00:00,0,-3.65,2.01E+01,64.75,13.31954304,19.07769403,-0.687102367,1,-0.687102367
 01/14  02:00:00,0,-4.541666667,2.01E+01,67.16666667,12.75488318,19.03754391,-1.88468272,1,-1.88468272
 01/14  03:00:00,0,-5.35,2.01E+01,69.75,12.26835455,19.04889357,-2.540601204,1,-2.540601204
 01/14  04:00:00,0,-5.891666667,2.01E+01,72.75,11.86271259,19.47932424,-2.965748125,1,-2.965748125
 01/14  05:00:00,0,-6.1,2.01E+01,72.25,11.54769485,19.40137512,-3.131616604,1,-3.131616604
 01/14  06:00:00,0,-6.45,2.01E+01,72.75,11.2756956,19.29847027,-3.745485927,1,-3.745485927
 01/14  07:00:00,0,-6.7,2.01E+01,74,11.05751289,19.49194954,-3.647448825,1,-3.647448825
 01/14  08:00:00,0,-6.7,1005.519084,72.25,9.479652894,21.16650184,-0.86230379,1,-0.86230379
 01/14  09:00:00,0,-5.708333333,1005.519084,66.33333333,10.94165959,19.17291793,0.214350007,1,0.214350007
 01/14  10:00:00,0,-3.366666667,1005.519084,54.83333333,12.65860699,17.24515458,2.744464005,1,2.744464005
 01/14  11:00:00,0,-1.908333333,1005.519084,45.5,14.08620596,14.77123212,3.978682711,1,3.978682711
 01/14  12:00:00,0,-0.358333333,1005.519084,41.25,15.35503399,14.00571546,5.475607055,1,5.475607055
 01/14  13:00:00,0,1.533333333,1005.519084,38.25,16.53952106,13.87217053,7.060200743,1,7.060200743
 01/14  14:00:00,0,2.2,1005.519084,35.83333333,17.36961075,12.93834995,7.974403633,1,7.974403633
 01/14  15:00:00,0,3.191666667,1005.519084,33.25,18.15951683,12.24878059,8.500956758,1,8.500956758
 01/14  16:00:00,0,3.9,1005.519084,30.83333333,18.68858573,11.55658621,9.261742019,1,9.261742019
 01/14  17:00:00,0,3.258333333,1005.519084,30,18.84481173,10.64302222,8.846242762,1,8.846242762
 01/14  18:00:00,0,2.45,0,31.16666667,2.45,31.16666667,24.2992033,0,24.2992033
 01/14  19:00:00,0,2.2,0,33.16666667,2.2,33.16666667,23.5712412,0,23.5712412
 01/14  20:00:00,0,1.558333333,0,36.33333333,1.558333333,36.33333333,22.1436613,0,22.1436613
 01/14  21:00:00,0,0.808333333,0,39.16666667,0.808333333,39.16666667,20.72264464,0,20.72264464
 01/14  22:00:00,0,0.6,0,42.33333333,0.6,42.33333333,19.24496561,0,19.24496561
 01/14  23:00:00,0,0.25,0,44.58333333,0.25,44.58333333,18.30020862,0,18.30020862
 01/14  24:00:00,0,0,0,45,0,45,17.3052046,0,17.3052046
 01/15  01:00:00,0,-0.641666667,2.01E+01,47.33333333,14.44246383,16.67213563,1.676499697,1,1.676499697
 01/15  02:00:00,0,-1.45,2.01E+01,50.16666667,13.88909384,17.13080766,1.162935355,1,1.162935355
 01/15  03:00:00,0,-1.991666667,2.01E+01,52.16666667,13.43966333,17.53246084,0.494286077,1,0.494286077
 01/15  04:00:00,0,-2.55,2.01E+01,54.75,13.04809727,18.01388499,0.274468394,1,0.274468394
 01/15  05:00:00,0,-3.091666667,2.01E+01,57.16666667,12.71079179,18.37377263,-0.378736098,1,-0.378736098
 01/15  06:00:00,0,-3.3,2.01E+01,58,12.4580519,18.62440808,-0.460691991,1,-0.460691991
 01/15  07:00:00,0,-3.65,2.01E+01,59.16666667,12.22884573,18.72432585,-0.968125834,1,-0.968125834
 01/15  08:00:00,0,-4.191666667,1005.519084,63.5,10.67868184,21.26490082,1.179180263,1,1.179180263
 01/15  09:00:00,0,-3.758333333,1005.519084,61.33333333,12.04170894,19.47595137,1.885416514,1,1.885416514
 01/15  10:00:00,0,-2.016666667,1005.519084,52.75,13.6476313,17.43791055,3.694967194,1,3.694967194
 01/15  11:00:00,0,-0.108333333,1005.519084,46.08333333,15.09494824,16.23795437,5.497183414,1,5.497183414
 01/15  12:00:00,0,1.241666667,1005.519084,39.91666667,16.30484235,14.39130676,6.64452755,1,6.64452755
 01/15  13:00:00,0,2.633333333,1005.519084,35.25,17.31764587,13.1622759,8.033088656,1,8.033088656
 01/15  14:00:00,0,4.291666667,1005.519084,33.41666667,9.036747173,26.52585688,18.48916525,1,18.48916525
 01/15  15:00:00,0,5.641666667,1005.519084,31.83333333,5.641666667,31.83333333,24.47736732,1,24.47736732
 01/15  16:00:00,0,6.741666667,1005.519084,28.66666667,6.741666667,28.66666667,25.40595654,1,25.40595654
 01/15  17:00:00,0,6.908333333,1005.519084,27.58333333,6.908333333,27.58333333,26.46367928,1,26.46367928
 01/15  18:00:00,0,6.058333333,897.5659272,28.58333333,6.058333333,28.58333333,26.04866027,1,26.04866027
 01/15  19:00:00,0,4.608333333,409.459803,33.08333333,4.608333333,33.08333333,24.48627133,1,24.48627133
 01/15  20:00:00,0,3.9,0,36,3.9,36,23.39950795,0,23.39950795
 01/15  21:00:00,0,2.908333333,0,38.33333333,2.908333333,38.33333333,21.84223741,0,21.84223741
 01/15  22:00:00,0,2.2,0,40,2.2,40,20.39601759,0,20.39601759
 01/15  23:00:00,0,1.266666667,0,43.5,1.266666667,43.5,19.2381109,0,19.2381109
 01/15  24:00:00,0,0.6,0,46,0.6,46,18.04786421,0,18.04786421
 01/16  01:00:00,0,-0.741666667,2.01E+01,51.83333333,14.96180717,17.48289959,2.068363011,1,2.068363011
 01/16  02:00:00,0,-1.35,2.01E+01,53.08333333,14.31468129,17.77519352,1.156180041,1,1.156180041
 01/16  03:00:00,0,-1.45,2.01E+01,53.91666667,13.83483022,18.47505203,1.304428468,1,1.304428468
 01/16  04:00:00,0,-1.7,2.01E+01,56,13.41995021,19.31067208,0.672704492,1,0.672704492
 01/16  05:00:00,0,-2.341666667,2.01E+01,58.91666667,13.04412901,19.72741544,3.33E-01,1,0.333
 01/16  06:00:00,0,-2.8,2.01E+01,61,12.74361822,20.05104251,-0.390151773,1,-0.390151773
 01/16  07:00:00,0,-2.8,2.01E+01,61,12.52834498,20.33621451,-0.253846883,1,-0.253846883
 01/16  08:00:00,0,-2.8,1005.519084,61,11.17156934,22.2501412,2.5697092,1,2.5697092
 01/16  09:00:00,0,-2.158333333,1005.519084,58.08333333,12.55528452,20.4006792,3.367662167,1,3.367662167
 01/16  10:00:00,0,0.283333333,1005.519084,50.16666667,14.34158116,19.06509278,5.488275664,1,5.488275664
 01/16  11:00:00,0,2.633333333,1005.519084,43.08333333,15.91597422,17.58798544,7.373799992,1,7.373799992
 01/16  12:00:00,0,4.641666667,1005.519084,36.33333333,6.815972315,32.48319731,19.57543608,1,19.57543608
 01/16  13:00:00,0,6.883333333,1005.519084,30.66666667,6.883333333,30.66666667,22.85438278,1,22.85438278
 01/16  14:00:00,0,8.441666667,1005.519084,27.83333333,8.441666667,27.83333333,23.59133894,1,23.59133894
 01/16  15:00:00,0,9.541666667,1048.957685,26.41666667,9.541666667,26.41666667,24.47523473,1,24.47523473
 01/16  16:00:00,0,10.35,1128.904777,26,10.35,26,25.5203677,1,25.5203677
 01/16  17:00:00,0,10.6,1170.080052,26,10.6,26,25.95197364,1,25.95197364
 01/16  18:00:00,0,9.258333333,939.9783359,28.91666667,9.258333333,28.91666667,25.36643893,1,25.36643893
 01/16  19:00:00,0,8.008333333,572.1534256,32.16666667,8.008333333,32.16666667,24.29053122,1,24.29053122
 01/16  20:00:00,0,7.45,490.9864747,33.58333333,7.45,33.58333333,23.05545427,1,23.05545427
 01/16  21:00:00,0,6.908333333,409.784296,34.58333333,6.908333333,34.58333333,22.07235981,1,22.07235981
 01/16  22:00:00,0,6.7,331.7297728,35,6.7,35,20.7654407,1,20.7654407
 01/16  23:00:00,0,6.058333333,248.6946956,36.75,6.058333333,36.75,19.70187066,1,19.70187066
 01/16  24:00:00,0,5.6,180.520445,38,5.6,38,18.90301407,1,18.90301407
 01/17  01:00:00,0,5.891666667,1.31E+02,38,5.891666667,38,18.11580002,1,18.11580002
 01/17  02:00:00,0,5.808333333,8.43E+01,44.41666667,5.808333333,44.41666667,17.60022651,1,17.60022651
 01/17  03:00:00,0,5.6,4.53E+01,49,5.6,49,17.25619704,1,17.25619704
 01/17  04:00:00,0,4.9,2.12E+01,50.16666667,4.9,50.16666667,17.4001316,1,17.4001316
 01/17  05:00:00,0,4.75,2.01E+01,49.83333333,4.75,49.83333333,16.73372956,1,16.73372956
 01/17  06:00:00,0,5,2.01E+01,51.33333333,5,51.33333333,16.5251483,1,16.5251483
 01/17  07:00:00,0,4.008333333,2.01E+01,62.91666667,9.530145962,45.26168794,10.90009229,1,10.90009229
 01/17  08:00:00,0,2.658333333,1005.519084,78.75,13.53402933,37.51952556,6.715843299,1,6.715843299
 01/17  09:00:00,0,2.2,1005.519084,85,14.23745349,37.49650906,6.518370283,1,6.518370283
 01/17  10:00:00,0,2.2,1005.519084,89.66666667,14.74562687,38.26655232,6.63351762,1,6.63351762
 01/17  11:00:00,0,2.55,1005.519084,94.75,15.28525468,40.0483063,7.355263679,1,7.355263679
 01/17  12:00:00,0,3.091666667,1005.519084,96,15.81127394,40.76821016,7.88592028,1,7.88592028
 01/17  13:00:00,0,3.65,1005.519084,96,16.2013412,41.36574904,8.336145852,1,8.336145852
 01/17  14:00:00,0,4.191666667,1005.519084,96,6.25543961,86.98420969,18.81900788,1,18.81900788
 01/17  15:00:00,0,4.4,1005.519084,96,4.4,96,21.12035124,1,21.12035124
 01/17  16:00:00,0,4.4,1005.519084,96,4.4,96,21.53714703,1,21.53714703
 01/17  17:00:00,0,4.108333333,1005.519084,96,8.418516283,77.48634128,17.29546845,1,17.29546845
 01/17  18:00:00,0,4.191666667,282.8688788,94.25,4.191666667,94.25,21.81876999,1,21.81876999
 01/17  19:00:00,0,4.4,323.0076257,94.75,4.4,94.75,21.44707227,1,21.44707227
 01/17  20:00:00,0,4.4,279.0649028,96,4.4,96,20.73173786,1,20.73173786
 01/17  21:00:00,0,4.4,229.31301,96,4.4,96,19.60441354,1,19.60441354
 01/17  22:00:00,0,4.4,1.74E+02,96,4.4,96,18.9866728,1,18.9866728
 01/17  23:00:00,0,4.4,1.20E+02,98.33333333,4.4,98.33333333,18.33153716,1,18.33153716
 01/17  24:00:00,0,4.75,7.61E+01,97.66666667,4.75,97.66666667,17.98340397,1,17.98340397
 01/18  01:00:00,0,5,3.90E+01,98.33333333,5,98.33333333,17.36153321,1,17.36153321
 01/18  02:00:00,0.002193529,5,2.01E+01,100,5.293725493,96.50373388,21.91374765,1,16.91594118
 01/18  03:00:00,0.013212202,5,2.01E+01,100,8.000016987,66.50030903,46.58652534,1,41.59973754
 01/18  04:00:00,0.01328422,5,2.01E+01,100,7.999902785,66.50082444,46.57099904,1,41.58428326
 01/18  05:00:00,0.013338337,5,2.01E+01,100,7.999809617,66.49226237,46.21415939,1,41.22749773
 01/18  06:00:00,0.013378057,5.35,2.01E+01,97.66666667,8.170368908,66.70994584,46.47595719,1,41.48933525
 01/18  07:00:00,0.008936237,5.6,2.01E+01,98.33333333,6.462055958,88.28776062,36.60361979,1,31.61255603
 01/18  08:00:00,0,5.6,1005.519084,100,5.6,100,17.60815462,1,17.60815462
 01/18  09:00:00,0,5.891666667,1005.519084,100,5.891666667,100,18.9570713,1,18.9570713
 01/18  10:00:00,0,6.45,1005.519084,100,6.45,100,19.77407796,1,19.77407796
 01/18  11:00:00,0,6.991666667,1005.519084,100,6.991666667,100,20.41778092,1,20.41778092
 01/18  12:00:00,0,7.841666667,1005.519084,100,7.841666667,100,21.54028304,1,21.54028304
 01/18  13:00:00,0,8.65,1005.519084,100,8.65,100,22.21250253,1,22.21250253
 01/18  14:00:00,0.088221341,9.191666667,1005.519084,100,9.216687736,99.72202328,26.73085261,1,21.81907395
 01/18  15:00:00,0.479429362,9.75,1005.519084,100,11.20923729,85.09450635,44.35752869,1,39.83695805
 01/18  16:00:00,0.513937957,10.35,1005.519084,100,12.50012212,78.97967367,46.23291225,1,41.74685021
 01/18  17:00:00,0.508774297,10.89166667,1005.519084,97.66666667,13.68731919,71.94561844,46.29879914,1,41.80757344
 01/18  18:00:00,0.451816327,11.1,893.7584116,96,14.07897843,69.25778424,46.57245758,1,42.02427391
 01/18  19:00:00,0.452236037,11.1,875.7031338,96,14.09962274,69.09454408,46.13469968,1,41.58693572
 01/18  20:00:00,0.430772633,10.80833333,803.528065,98.33333333,13.80558626,70.79707744,46.30280085,1,41.73357348
 01/18  21:00:00,0.421674206,10.89166667,758.1685389,97.66666667,13.88752613,70.3203976,46.48148334,1,41.90315755
 01/18  22:00:00,0.411530219,11.1,715.7995221,98.33333333,14.09439152,71.03525671,46.34699199,1,41.75852221
 01/18  23:00:00,0.383373337,11.1,648.9531869,100,14.0939233,72.40688935,46.1696221,1,41.55299544
 01/18  24:00:00,0.354066651,11.1,587.6475555,100,14.09431446,72.4050547,46.42134499,1,41.77541164
 01/19  01:00:00,0.327877797,11.1,536.8330031,100,14.09448166,72.40427062,46.31351491,1,41.64139271
 01/19  02:00:00,0.307920876,11.1,499.8706079,100,14.09453441,72.40998737,46.60742323,1,41.91534411
 01/19  03:00:00,0.315996564,11.45,509.4827276,100,14.44355841,72.68966915,46.19256134,1,41.5085579
 01/19  04:00:00,0.323152681,11.7,518.6300768,100,14.69346257,72.88116509,46.52156031,1,41.84471299
 01/19  05:00:00,0.343147786,11.99166667,549.0746867,100,14.98485894,73.10032159,46.52970598,1,41.87285377
 01/19  06:00:00,0.361384426,12.2,577.3021191,100,15.19342827,73.25323911,46.22131795,1,41.58270238
 01/19  07:00:00,0.409735138,12.55,654.1408513,100,15.54300029,73.50818252,46.15902882,1,41.56876396
 01/19  08:00:00,0.514908856,12.8,844.9187241,100,15.79328704,73.69061974,46.27076848,1,41.78567734
 01/19  09:00:00,0.589585591,13.09166667,986.6614791,100,16.08497113,73.89778188,46.24804665,1,41.83763224
 01/19  10:00:00,0.719930522,13.94166667,1222.035794,100,16.93363905,74.47153959,46.4155516,1,42.13548212
 01/19  11:00:00,0.728811062,15.1,1253.35717,98.25,18.09132198,73.75603824,46.56489142,1,42.29370248
 01/19  12:00:00,0.718119318,16.24166667,1253.35717,92.91666667,19.23284508,70.00643852,46.32162092,1,42.03974024
