Date/Time,Outdoor Air Temperature,Building Electric Load,Building Heating Load,Building Cooling Load,ChW Supply Temp,ChW Return Temp,HW Supply Temp,HW Return Temp,HW Mass Flow Rate (kg/s),CHW Mass Flow Rate (kg/s)
 10/30  20:00:00,11.3,707.1,244.1,371.7,6.7,10.3,82.0,58.4,2.42,23.61
 10/30  21:00:00,11.1,660.9,247.4,350.6,6.7,10.3,82.0,58.5,2.48,23.37
 10/30  22:00:00,10.8,636.8,251.6,342.3,6.7,10.2,82.0,58.5,2.54,22.98
 10/30  23:00:00,8.5,542.8,286.4,292.9,6.7,10.7,82.0,59.1,2.92,18.56
 10/30  24:00:00,7.9,541.8,291.4,309.2,6.7,10.2,82.0,59.4,3.02,20.17
 10/31  01:00:00,7.6,543.5,296.3,296.4,6.7,10.2,82.0,59.3,3.09,20.08
 10/31  02:00:00,7.2,541.2,301.3,286.2,6.7,10.2,82.0,59.4,3.16,19.62
 10/31  03:00:00,5.5,556.3,320.1,268.3,6.7,10.1,82.0,59.5,3.37,18.55
 10/31  04:00:00,4.1,568.7,332.2,244.7,6.7,10.1,82.0,60.2,3.55,17.15
 10/31  05:00:00,6.0,557.2,324.7,265.4,6.7,10.1,82.0,59.9,3.51,18.57
 10/31  06:00:00,7.6,542.4,321.7,288.0,6.7,10.2,82.0,59.8,3.47,19.83
 10/31  07:00:00,8.8,703.7,276.2,291.9,6.7,10.6,82.0,58.3,2.93,18.81
 10/31  08:00:00,10.2,870.3,224.4,287.1,6.7,9.9,82.0,57.3,2.30,19.98
 10/31  09:00:00,11.3,924.3,202.4,301.1,6.7,10.0,82.0,56.6,2.01,21.86
 10/31  10:00:00,12.7,925.2,195.3,449.5,6.7,10.5,82.0,56.3,1.90,30.03
 10/31  11:00:00,13.0,916.7,197.9,639.8,6.7,10.7,82.0,56.2,1.89,38.30
 10/31  12:00:00,12.4,875.1,195.7,344.0,6.7,10.1,82.0,56.1,1.85,22.27
 10/31  13:00:00,12.6,917.0,185.4,390.9,6.7,10.3,82.0,55.9,1.73,26.51
 10/31  14:00:00,12.4,923.3,175.9,340.5,6.7,10.1,82.0,55.8,1.63,22.60
 10/31  15:00:00,12.2,984.9,174.7,360.6,6.7,10.1,82.0,55.6,1.61,25.55
 10/31  16:00:00,11.2,758.8,216.4,329.1,6.7,10.8,82.0,57.2,2.01,20.64
 10/31  17:00:00,9.2,778.4,241.7,299.3,6.7,10.9,82.0,57.9,2.29,18.10
 10/31  18:00:00,7.3,712.8,258.2,322.8,6.7,10.2,82.0,58.1,2.50,20.08
 10/31  19:00:00,5.3,719.7,270.7,272.7,6.7,10.1,82.0,58.1,2.66,18.54
 10/31  20:00:00,3.4,732.2,288.8,240.4,6.7,10.1,82.0,58.6,2.88,16.83
 10/31  21:00:00,3.1,698.0,294.2,231.1,6.7,10.1,82.0,59.0,2.98,16.33
 10/31  22:00:00,4.4,672.7,291.1,247.2,6.7,10.1,82.0,58.9,2.98,17.41
 10/31  23:00:00,6.2,555.9,311.5,264.2,6.7,10.4,82.0,59.6,3.24,17.79
 10/31  24:00:00,7.9,499.3,311.4,293.1,6.7,10.1,82.0,59.3,3.28,20.01
 11/01  01:00:00,9.7,435.6,306.6,241.6,6.7,10.4,82.0,59.5,3.23,16.66
 11/01  02:00:00,11.4,435.7,302.8,243.3,6.7,11.6,82.0,59.5,3.20,14.02
 11/01  03:00:00,13.2,435.7,302.3,450.4,6.7,12.6,82.0,59.6,3.21,20.38
 11/01  04:00:00,14.9,436.5,300.5,637.3,6.7,12.9,82.0,59.5,3.19,25.27
 11/01  05:00:00,15.6,436.4,300.7,699.2,6.7,13.0,82.0,59.6,3.20,26.76
 11/01  06:00:00,15.6,436.4,302.0,706.5,6.7,13.0,82.0,59.6,3.22,26.80
 11/01  07:00:00,15.6,640.8,259.3,722.0,6.7,13.1,82.0,58.6,2.73,27.08
 11/01  08:00:00,15.6,867.4,223.1,787.9,6.7,13.3,82.0,57.4,2.29,28.93
 11/01  09:00:00,15.2,909.3,211.1,814.2,6.7,13.3,82.0,56.9,2.11,29.44
 11/01  10:00:00,15.4,910.2,206.6,838.4,6.7,13.4,82.0,56.6,2.02,30.13
 11/01  11:00:00,15.6,911.8,203.1,856.6,6.7,13.4,82.0,56.4,1.95,30.67
 11/01  12:00:00,15.6,869.9,201.0,879.2,6.7,13.4,82.0,56.2,1.91,31.40
 11/01  13:00:00,15.2,911.4,199.6,865.6,6.7,13.4,82.0,56.1,1.88,30.90
 11/01  14:00:00,15.0,911.5,199.0,851.9,6.7,13.4,82.0,56.0,1.86,30.43
 11/01  15:00:00,15.0,911.5,198.8,855.2,6.7,13.4,82.0,55.9,1.84,30.53
 11/01  16:00:00,14.6,659.4,237.5,780.8,6.7,13.3,82.0,57.5,2.22,28.13
 11/01  17:00:00,14.8,666.2,249.8,758.6,6.7,13.2,82.0,58.1,2.39,27.64
 11/01  18:00:00,15.0,595.3,255.5,754.6,6.7,13.2,82.0,58.4,2.50,27.56
 11/01  19:00:00,15.0,595.9,254.7,736.4,6.7,13.2,82.0,58.4,2.53,26.94
 11/01  20:00:00,15.0,595.6,257.0,723.3,6.7,13.2,82.0,58.5,2.58,26.54
 11/01  21:00:00,14.6,555.8,257.7,694.5,6.7,13.2,82.0,58.5,2.60,25.59
 11/01  22:00:00,14.4,541.7,260.8,686.4,6.7,13.1,82.0,58.6,2.65,25.43
 11/01  23:00:00,14.4,440.5,285.7,661.4,6.7,13.1,82.0,59.3,2.93,24.70
 11/01  24:00:00,14.8,436.2,285.8,696.0,6.7,13.1,82.0,59.4,2.98,25.93
 11/02  01:00:00,15.0,436.1,285.9,709.5,6.7,13.2,82.0,59.4,3.00,26.28
 11/02  02:00:00,14.6,436.0,286.3,681.3,6.7,13.1,82.0,59.5,3.02,25.24
 11/02  03:00:00,14.1,435.9,289.0,645.7,6.7,13.1,82.0,59.5,3.06,23.97
 11/02  04:00:00,13.9,436.5,291.4,639.3,6.7,13.1,82.0,59.5,3.09,23.82
 11/02  05:00:00,14.2,436.4,293.2,643.8,6.7,13.1,82.0,59.5,3.11,23.98
 11/02  06:00:00,14.1,436.4,294.7,629.5,6.7,13.1,82.0,59.5,3.13,23.48
 11/02  07:00:00,13.5,640.8,253.6,610.6,6.7,13.0,82.0,58.5,2.66,22.89
 11/02  08:00:00,14.4,867.5,212.5,690.0,6.7,13.2,82.0,57.1,2.17,25.67
 11/02  09:00:00,16.1,910.0,187.0,793.5,6.7,13.3,82.0,56.3,1.85,28.93
 11/02  10:00:00,17.7,911.2,176.0,880.9,6.7,13.4,82.0,56.0,1.70,31.59
 11/02  11:00:00,19.0,913.0,167.8,955.5,6.7,13.5,82.0,56.0,1.60,33.82
 11/02  12:00:00,20.2,871.5,163.7,1032.8,6.7,13.5,82.0,56.0,1.54,36.18
 11/02  13:00:00,21.3,913.8,158.2,1109.3,6.7,13.6,82.0,55.7,1.48,38.53
 11/02  14:00:00,21.7,913.9,160.0,1139.3,6.7,13.6,82.0,55.2,1.48,39.38
 11/02  15:00:00,21.3,913.7,166.2,1127.5,6.7,13.6,82.0,55.0,1.51,39.00
 11/02  16:00:00,20.4,660.5,204.0,1016.5,6.7,13.5,82.0,56.6,1.86,35.49
 11/02  17:00:00,19.6,667.1,220.2,955.3,6.7,13.4,82.0,57.3,2.04,33.76
 11/02  18:00:00,18.7,596.0,228.6,910.2,6.7,13.4,82.0,57.7,2.16,32.43
 11/02  19:00:00,18.3,596.5,229.7,887.8,6.7,13.4,82.0,57.8,2.21,31.83
 11/02  20:00:00,18.0,596.2,233.3,856.3,6.7,13.3,82.0,58.1,2.27,30.80
 11/02  21:00:00,17.4,556.4,234.5,824.6,6.7,13.3,82.0,58.1,2.31,29.77
 11/02  22:00:00,17.2,542.2,237.5,812.9,6.7,13.3,82.0,58.1,2.35,29.41
 11/02  23:00:00,16.9,440.9,262.2,744.9,6.7,13.2,82.0,58.9,2.63,27.18
 11/02  24:00:00,17.0,436.6,264.3,728.0,6.7,13.2,82.0,59.0,2.69,26.71
 11/03  01:00:00,17.2,436.5,265.4,726.6,6.7,13.2,82.0,59.1,2.73,26.61
 11/03  02:00:00,16.5,436.3,268.0,711.9,6.7,13.2,82.0,59.2,2.78,26.09
 11/03  03:00:00,16.1,436.2,270.3,708.6,6.7,13.2,82.0,59.2,2.82,26.08
 11/03  04:00:00,15.8,439.7,273.2,711.0,6.7,13.2,82.0,59.3,2.86,26.21
 11/03  05:00:00,15.6,438.9,274.7,703.7,6.7,13.2,82.0,59.3,2.88,26.00
 11/03  06:00:00,15.2,437.7,277.7,700.2,6.7,13.1,82.0,59.4,2.92,25.92
 11/03  07:00:00,15.4,645.3,238.5,740.6,6.7,13.2,82.0,58.2,2.48,27.35
 11/03  08:00:00,15.9,867.8,203.2,837.6,6.7,13.3,82.0,56.8,2.06,30.41
 11/03  09:00:00,17.2,909.9,190.5,914.4,6.7,13.4,82.0,56.2,1.87,32.71
 11/03  10:00:00,18.8,911.0,185.1,1008.8,6.7,13.5,82.0,55.8,1.78,35.65
 11/03  11:00:00,19.8,912.7,179.7,1076.3,6.7,13.5,82.0,55.5,1.69,37.65
 11/03  12:00:00,20.7,871.4,173.4,1133.9,6.7,13.6,82.0,55.2,1.61,39.40
 11/03  13:00:00,20.8,913.3,170.7,1161.8,6.7,13.6,82.0,55.1,1.56,40.20
 11/03  14:00:00,20.6,913.7,170.8,1165.5,6.7,13.6,82.0,54.9,1.55,40.33
 11/03  15:00:00,20.2,913.7,173.9,1152.2,6.7,13.6,82.0,54.9,1.56,39.91
 11/03  16:00:00,20.0,660.4,212.6,1069.4,6.7,13.5,82.0,56.6,1.92,37.29
 11/03  17:00:00,19.6,667.0,225.6,1014.8,6.7,13.5,82.0,57.3,2.08,35.68
 11/03  18:00:00,18.7,596.0,231.4,983.3,6.7,13.4,82.0,57.7,2.18,34.81
 11/03  19:00:00,18.0,595.7,231.7,1007.7,6.7,13.4,82.0,57.8,2.23,35.78
 11/03  20:00:00,17.8,595.5,234.4,1022.1,6.7,13.4,82.0,58.0,2.28,36.26
 11/03  21:00:00,17.8,555.8,235.8,979.9,6.7,13.4,82.0,58.1,2.32,34.86
 11/03  22:00:00,16.4,542.1,240.9,842.4,6.7,13.3,82.0,58.3,2.39,30.32
 11/03  23:00:00,15.2,440.8,267.6,709.5,6.7,13.1,82.0,59.0,2.70,26.06
 11/03  24:00:00,14.6,436.4,271.5,674.6,6.7,13.2,82.0,59.1,2.78,24.91
 11/04  01:00:00,14.4,436.3,275.1,646.2,6.7,13.2,82.0,59.3,2.85,23.86
 11/04  02:00:00,13.7,436.0,278.8,579.7,6.7,13.0,82.0,59.4,2.91,21.58
 11/04  03:00:00,13.0,436.0,281.1,547.8,6.7,12.9,82.0,59.4,2.95,20.90
 11/04  04:00:00,12.4,436.5,283.6,343.4,6.7,11.9,82.0,59.5,2.99,14.05
 11/04  05:00:00,11.9,436.2,286.8,326.8,6.7,11.3,82.0,59.6,3.04,15.16
 11/04  06:00:00,11.3,437.2,291.2,320.4,6.7,10.7,82.0,59.7,3.10,17.19
 11/04  07:00:00,10.8,514.1,277.8,294.2,6.7,10.3,82.0,59.2,2.95,18.23
 11/04  08:00:00,11.6,645.3,237.5,296.5,6.7,10.2,82.0,58.2,2.48,19.51
 11/04  09:00:00,12.6,705.1,220.7,381.1,6.7,10.3,82.0,58.0,2.26,25.65
 11/04  10:00:00,13.8,741.1,208.2,605.3,6.7,11.1,82.0,57.9,2.11,34.64
 11/04  11:00:00,14.4,769.3,202.8,665.5,6.7,11.7,82.0,57.9,2.03,33.05
 11/04  12:00:00,14.8,734.3,199.9,703.3,6.7,11.6,82.0,58.0,2.00,33.93
 11/04  13:00:00,15.0,717.8,192.5,734.2,6.7,11.3,82.0,58.0,1.92,37.07
 11/04  14:00:00,14.6,709.6,186.1,720.4,6.7,10.5,82.0,58.0,1.86,43.64
 11/04  15:00:00,14.1,725.7,183.3,660.1,6.7,11.0,82.0,57.8,1.82,38.18
 11/04  16:00:00,13.2,720.2,187.8,659.2,6.7,11.1,82.0,57.6,1.86,35.91
 11/04  17:00:00,11.7,658.9,208.5,374.1,6.7,9.9,82.0,57.6,2.06,24.25
 11/04  18:00:00,10.8,463.2,257.1,301.3,6.7,10.0,82.0,58.8,2.56,21.79
 11/04  19:00:00,10.2,440.9,272.0,263.6,6.7,10.0,82.0,59.2,2.77,19.05
 11/04  20:00:00,10.4,445.6,275.8,272.2,6.7,10.1,82.0,59.3,2.85,19.26
 11/04  21:00:00,11.3,468.0,277.1,312.4,6.7,10.0,82.0,59.3,2.89,22.40
 11/04  22:00:00,12.0,573.9,279.5,362.2,6.7,10.0,82.0,59.4,2.93,26.24
 11/04  23:00:00,12.6,616.2,282.2,390.3,6.7,10.5,82.0,59.4,2.97,26.48
 11/04  24:00:00,12.1,607.7,287.1,385.7,6.7,10.3,82.0,59.5,3.03,24.19
 11/05  01:00:00,11.7,572.5,296.5,362.4,6.7,10.3,82.0,59.6,3.15,23.76
 11/05  02:00:00,10.6,551.5,301.3,342.0,6.7,10.3,82.0,59.6,3.21,22.72
 11/05  03:00:00,10.0,532.7,307.7,328.7,6.7,10.2,82.0,59.7,3.29,22.04
 11/05  04:00:00,10.4,513.7,311.2,332.9,6.7,10.3,82.0,59.8,3.33,22.37
 11/05  05:00:00,10.9,500.4,312.2,341.1,6.7,10.3,82.0,59.8,3.35,22.91
 11/05  06:00:00,11.1,473.0,314.5,342.2,6.7,10.1,82.0,59.8,3.38,23.47
 11/05  07:00:00,10.8,413.7,317.2,279.7,6.7,10.0,82.0,59.8,3.41,20.31
 11/05  08:00:00,10.9,531.6,286.5,263.4,6.7,10.3,82.0,59.1,3.06,18.35
 11/05  09:00:00,10.8,531.9,282.1,259.0,6.7,10.6,82.0,59.0,2.97,16.67
 11/05  10:00:00,10.9,532.0,276.7,264.5,6.7,10.9,82.0,58.9,2.89,15.84
 11/05  11:00:00,11.8,533.3,270.5,280.6,6.7,11.0,82.0,58.9,2.81,15.97
 11/05  12:00:00,12.6,532.3,264.3,345.2,6.7,11.3,82.0,58.9,2.74,18.53
 11/05  13:00:00,13.1,532.4,263.4,521.6,6.7,11.8,82.0,58.8,2.73,25.31
 11/05  14:00:00,13.0,532.5,263.6,534.4,6.7,11.8,82.0,58.8,2.72,24.99
 11/05  15:00:00,12.8,532.5,265.3,531.7,6.7,11.8,82.0,58.8,2.74,24.77
 11/05  16:00:00,12.4,400.2,297.3,323.3,6.7,11.3,82.0,59.4,3.09,15.75
 11/05  17:00:00,12.2,408.3,307.5,303.1,6.7,11.3,82.0,59.5,3.23,15.42
 11/05  18:00:00,12.2,416.4,314.6,295.5,6.7,11.4,82.0,59.6,3.33,15.16
 11/05  19:00:00,11.9,417.0,318.0,286.9,6.7,11.5,82.0,59.7,3.38,14.44
 11/05  20:00:00,12.0,416.9,320.6,290.6,6.7,11.6,82.0,59.7,3.42,14.36
 11/05  21:00:00,11.9,416.5,323.9,285.7,6.7,11.7,82.0,59.8,3.47,13.87
 11/05  22:00:00,12.0,416.0,325.9,287.0,6.7,11.9,82.0,59.8,3.50,13.51
 11/05  23:00:00,12.2,417.2,326.5,294.3,6.7,11.9,82.0,59.8,3.51,13.58
 11/05  24:00:00,12.6,413.1,327.4,348.0,6.7,12.0,82.0,59.8,3.52,15.84
 11/06  01:00:00,12.8,435.0,320.9,495.7,6.7,12.5,82.0,59.7,3.45,21.20
 11/06  02:00:00,12.8,435.1,321.1,505.5,6.7,12.6,82.0,59.7,3.44,20.78
 11/06  03:00:00,12.8,435.0,321.5,518.1,6.7,12.7,82.0,59.7,3.44,20.88
 11/06  04:00:00,12.8,435.1,323.1,527.1,6.7,12.7,82.0,59.7,3.46,21.03
 11/06  05:00:00,12.4,435.6,325.4,338.2,6.7,12.2,82.0,59.7,3.49,13.91
 11/06  06:00:00,12.2,435.6,326.8,311.1,6.7,12.2,82.0,59.8,3.51,13.23
 11/06  07:00:00,11.9,427.2,328.3,297.7,6.7,12.2,82.0,59.8,3.53,12.79
 11/06  08:00:00,12.0,635.7,274.9,300.6,6.7,12.2,82.0,58.7,2.92,12.95
 11/06  09:00:00,12.6,866.1,229.8,377.8,6.7,12.4,82.0,57.6,2.37,16.18
 11/06  10:00:00,12.8,908.1,213.8,586.3,6.7,12.9,82.0,57.1,2.15,23.37
 11/06  11:00:00,13.5,909.1,207.8,641.2,6.7,13.0,82.0,56.8,2.05,24.63
 11/06  12:00:00,14.6,910.9,201.1,699.1,6.7,13.1,82.0,56.5,1.95,26.31
 11/06  13:00:00,14.6,868.9,199.4,716.8,6.7,13.2,82.0,56.3,1.91,26.49
 11/06  14:00:00,14.1,910.4,199.2,711.6,6.7,13.2,82.0,56.2,1.88,26.12
 11/06  15:00:00,13.9,910.6,199.8,714.1,6.7,13.2,82.0,56.1,1.87,26.14
 11/06  16:00:00,13.5,910.5,205.0,705.5,6.7,13.2,82.0,56.2,1.91,25.79
 11/06  17:00:00,13.0,667.0,244.1,630.0,6.7,13.1,82.0,57.8,2.30,23.31
 11/06  18:00:00,12.8,673.9,255.5,602.2,6.7,13.0,82.0,58.3,2.47,22.63
 11/06  19:00:00,12.8,594.7,260.4,591.2,6.7,13.0,82.0,58.5,2.57,22.38
 11/06  20:00:00,12.8,595.3,259.9,597.3,6.7,13.0,82.0,58.5,2.60,22.69
 11/06  21:00:00,12.8,595.0,264.5,599.3,6.7,13.0,82.0,58.6,2.67,22.77
 11/06  22:00:00,13.1,555.3,264.2,616.9,6.7,13.0,82.0,58.6,2.68,23.40
 11/06  23:00:00,13.7,541.4,264.7,652.5,6.7,13.1,82.0,58.6,2.69,24.60
 11/06  24:00:00,13.9,440.2,291.1,639.0,6.7,13.0,82.0,59.3,2.99,24.09
 11/07  01:00:00,13.9,435.9,292.1,668.5,6.7,13.1,82.0,59.4,3.04,25.08
 11/07  02:00:00,13.9,435.9,293.3,677.1,6.7,13.1,82.0,59.5,3.08,25.27
 11/07  03:00:00,14.2,435.8,294.9,678.7,6.7,13.1,82.0,59.5,3.12,25.30
 11/07  04:00:00,14.1,435.8,297.0,658.8,6.7,13.1,82.0,59.5,3.15,24.55
 11/07  05:00:00,13.2,439.1,300.5,617.8,6.7,13.1,82.0,59.5,3.19,23.07
 11/07  06:00:00,13.1,438.4,303.1,599.2,6.7,13.1,82.0,59.6,3.22,22.47
 11/07  07:00:00,13.0,428.9,305.1,598.5,6.7,13.1,82.0,59.6,3.25,22.46
 11/07  08:00:00,12.8,636.4,260.2,610.4,6.7,13.0,82.0,58.5,2.74,23.02
 11/07  09:00:00,12.8,867.1,219.4,665.7,6.7,13.2,82.0,57.3,2.25,24.84
 11/07  10:00:00,12.8,909.0,207.3,691.8,6.7,13.2,82.0,56.7,2.07,25.49
 11/07  11:00:00,13.5,910.0,203.1,736.8,6.7,13.3,82.0,56.5,1.98,26.93
 11/07  12:00:00,13.9,911.7,196.4,767.3,6.7,13.3,82.0,56.1,1.88,27.80
 11/07  13:00:00,13.9,869.8,192.7,793.9,6.7,13.3,82.0,55.9,1.82,28.62
 11/07  14:00:00,14.2,911.3,192.0,820.2,6.7,13.4,82.0,55.8,1.79,29.45
 11/07  15:00:00,14.1,911.4,193.2,802.3,6.7,13.4,82.0,55.7,1.79,28.78
 11/07  16:00:00,13.9,911.4,195.5,790.1,6.7,13.4,82.0,55.7,1.80,28.34
 11/07  17:00:00,13.5,667.6,235.8,721.1,6.7,13.2,82.0,57.4,2.19,26.13
 11/07  18:00:00,13.3,674.4,249.3,674.9,6.7,13.2,82.0,58.1,2.37,24.82
 11/07  19:00:00,13.3,595.2,253.4,653.6,6.7,13.1,82.0,58.3,2.47,24.25
 11/07  20:00:00,13.3,595.0,252.6,646.8,6.7,13.1,82.0,58.3,2.50,24.13
 11/07  21:00:00,13.3,594.8,257.4,641.4,6.7,13.1,82.0,58.5,2.58,24.01
 11/07  22:00:00,13.3,555.2,258.8,638.0,6.7,13.1,82.0,58.5,2.61,23.93
 11/07  23:00:00,13.3,541.6,259.4,634.6,6.7,13.1,82.0,58.5,2.63,23.84
 11/07  24:00:00,13.3,440.4,284.0,617.4,6.7,13.0,82.0,59.2,2.90,23.36
 11/08  01:00:00,13.7,436.1,286.5,650.4,6.7,13.1,82.0,59.3,2.97,24.48
 11/08  02:00:00,13.9,436.0,285.6,654.6,6.7,13.1,82.0,59.3,2.99,24.47
 11/08  03:00:00,13.9,435.9,287.5,651.1,6.7,13.1,82.0,59.4,3.02,24.31
 11/08  04:00:00,13.9,435.9,288.5,648.2,6.7,13.1,82.0,59.4,3.04,24.20
 11/08  05:00:00,13.9,436.5,291.6,661.3,6.7,13.1,82.0,59.5,3.08,24.66
 11/08  06:00:00,13.9,436.3,294.0,658.0,6.7,13.1,82.0,59.5,3.12,24.52
 11/08  07:00:00,13.9,428.1,293.1,645.6,6.7,13.1,82.0,59.5,3.11,24.09
 11/08  08:00:00,14.2,636.8,248.2,686.8,6.7,13.1,82.0,58.4,2.60,25.60
 11/08  09:00:00,14.4,867.5,210.0,758.6,6.7,13.3,82.0,57.1,2.14,27.84
 11/08  10:00:00,15.2,909.6,195.1,835.9,6.7,13.3,82.0,56.4,1.93,30.19
 11/08  11:00:00,15.9,910.6,190.0,903.0,6.7,13.4,82.0,56.1,1.84,32.32
 11/08  12:00:00,16.8,912.3,185.9,969.2,6.7,13.4,82.0,55.8,1.76,34.46
 11/08  13:00:00,17.2,870.4,183.9,985.2,6.7,13.5,82.0,55.6,1.72,34.87
 11/08  14:00:00,16.5,911.9,185.2,943.0,6.7,13.4,82.0,55.5,1.71,33.41
 11/08  15:00:00,16.1,912.2,186.3,924.0,6.7,13.4,82.0,55.4,1.71,32.79
 11/08  16:00:00,16.1,912.3,187.9,927.1,6.7,13.4,82.0,55.4,1.71,32.89
 11/08  17:00:00,16.5,668.0,226.7,892.0,6.7,13.4,82.0,57.2,2.08,31.86
 11/08  18:00:00,16.7,674.8,238.2,886.6,6.7,13.3,82.0,57.8,2.24,31.88
 11/08  19:00:00,16.7,595.6,242.2,890.1,6.7,13.3,82.0,58.1,2.33,32.10
 11/08  20:00:00,16.3,596.1,242.2,885.6,6.7,13.3,82.0,58.2,2.37,31.99
 11/08  21:00:00,16.5,595.8,245.1,883.6,6.7,13.3,82.0,58.3,2.43,31.98
 11/08  22:00:00,16.3,556.1,246.1,855.4,6.7,13.3,82.0,58.3,2.46,31.00
 11/08  23:00:00,16.1,542.0,248.9,832.2,6.7,13.3,82.0,58.3,2.50,30.25
 11/08  24:00:00,16.1,440.7,275.5,798.9,6.7,13.2,82.0,59.1,2.80,29.24
 11/09  01:00:00,16.1,436.3,278.8,797.4,6.7,13.2,82.0,59.2,2.87,29.27
 11/09  02:00:00,16.1,436.2,279.5,779.0,6.7,13.2,82.0,59.3,2.91,28.60
 11/09  03:00:00,16.1,436.1,281.0,767.1,6.7,13.2,82.0,59.4,2.94,28.21
 11/09  04:00:00,16.1,436.0,282.5,747.8,6.7,13.2,82.0,59.4,2.98,27.56
 11/09  05:00:00,16.1,436.7,285.7,739.4,6.7,13.2,82.0,59.5,3.02,27.27
 11/09  06:00:00,16.1,436.5,285.9,733.8,6.7,13.2,82.0,59.5,3.03,27.12
 11/09  07:00:00,16.5,428.2,285.5,760.1,6.7,13.2,82.0,59.5,3.03,28.07
 11/09  08:00:00,17.0,637.0,242.5,821.7,6.7,13.2,82.0,58.3,2.54,30.12
 11/09  09:00:00,17.2,867.7,205.4,908.0,6.7,13.4,82.0,57.0,2.09,32.77
 11/09  10:00:00,15.8,909.6,196.0,823.9,6.7,13.3,82.0,56.4,1.94,29.57
 11/09  11:00:00,15.0,910.8,184.4,768.9,6.7,13.3,82.0,56.0,1.78,27.73
 11/09  12:00:00,16.1,912.5,179.9,806.9,6.7,13.4,82.0,55.7,1.70,29.05
 11/09  13:00:00,17.4,871.0,172.0,815.4,6.7,13.4,82.0,55.6,1.61,29.22
 11/09  14:00:00,18.1,913.1,163.1,828.9,6.7,13.3,82.0,55.4,1.51,29.95
 11/09  15:00:00,18.3,913.4,162.5,850.7,6.7,13.0,82.0,55.2,1.49,31.56
 11/09  16:00:00,17.3,913.1,169.7,827.1,6.7,12.5,82.0,55.1,1.54,32.89
 11/09  17:00:00,16.3,668.2,214.9,715.9,6.7,12.3,82.0,56.8,1.96,30.31
 11/09  18:00:00,13.7,674.7,236.5,545.1,6.7,12.2,82.0,57.7,2.21,23.20
 11/09  19:00:00,9.1,606.7,255.6,308.6,6.7,10.9,82.0,58.4,2.45,14.62
 11/09  20:00:00,6.5,709.1,264.4,317.9,6.7,9.9,82.0,58.4,2.60,19.73
 11/09  21:00:00,5.4,760.6,278.2,279.2,6.7,9.8,82.0,58.6,2.78,20.26
 11/09  22:00:00,4.3,747.8,292.4,255.0,6.7,9.8,82.0,58.9,2.96,19.28
 11/09  23:00:00,3.5,739.3,303.5,241.8,6.7,9.8,82.0,59.3,3.12,18.46
 11/09  24:00:00,3.3,637.1,332.3,236.9,6.7,9.8,82.0,60.5,3.52,18.24
 11/10  01:00:00,3.3,641.5,327.2,231.1,6.7,9.9,82.0,60.6,3.57,17.79
 11/10  02:00:00,3.0,649.3,333.8,236.1,6.7,9.8,82.0,60.9,3.70,17.97
 11/10  03:00:00,2.8,651.6,338.7,230.1,6.7,9.8,82.0,61.0,3.81,17.74
 11/10  04:00:00,2.4,651.3,355.4,224.4,6.7,9.8,82.0,61.4,4.05,17.35
 11/10  05:00:00,1.9,659.7,364.9,217.6,6.7,9.8,82.0,61.6,4.23,16.83
 11/10  06:00:00,1.7,655.0,365.6,214.1,6.7,9.8,82.0,61.6,4.26,16.65
 11/10  07:00:00,1.7,634.0,369.8,212.9,6.7,9.7,82.0,61.6,4.33,16.63
 11/10  08:00:00,1.7,829.7,309.1,202.5,6.7,10.0,82.0,60.1,3.54,15.21
 11/10  09:00:00,1.7,1055.9,265.4,211.4,6.7,10.0,82.0,58.4,2.90,15.36
 11/10  10:00:00,1.7,1092.7,253.7,214.0,6.7,10.0,82.0,57.7,2.65,15.44
 11/10  11:00:00,1.7,1086.3,248.1,214.6,6.7,10.0,82.0,57.3,2.51,15.51
 11/10  12:00:00,1.7,1094.5,248.8,213.9,6.7,10.0,82.0,57.3,2.47,15.45
 11/10  13:00:00,1.7,1057.7,247.3,214.8,6.7,10.0,82.0,57.2,2.42,15.45
 11/10  14:00:00,1.7,1098.1,244.0,215.5,6.7,10.0,82.0,57.0,2.37,15.50
 11/10  15:00:00,2.0,1102.8,242.1,219.7,6.7,10.0,82.0,56.9,2.33,15.81
 11/10  16:00:00,1.9,1109.1,250.5,219.0,6.7,10.0,82.0,57.0,2.40,15.72
 11/10  17:00:00,1.7,865.6,310.2,216.0,6.7,10.0,82.0,59.0,3.04,15.53
 11/10  18:00:00,1.7,876.1,323.5,213.6,6.7,10.1,82.0,59.6,3.30,15.29
 11/10  19:00:00,1.7,801.9,328.0,213.8,6.7,10.1,82.0,60.0,3.44,15.22
 11/10  20:00:00,1.7,799.8,326.3,214.6,6.7,10.1,82.0,60.1,3.49,15.24
 11/10  21:00:00,1.7,796.9,325.7,214.6,6.7,10.0,82.0,60.1,3.52,15.26
 11/10  22:00:00,1.7,754.7,335.3,221.3,6.7,9.9,82.0,60.3,3.66,15.97
 11/10  23:00:00,2.0,745.5,340.1,223.3,6.7,9.8,82.0,60.4,3.74,16.98
 11/10  24:00:00,2.6,652.6,364.9,223.5,6.7,9.9,82.0,61.2,4.08,16.93
 11/11  01:00:00,2.4,627.1,381.9,225.8,6.7,9.9,82.0,61.7,4.38,17.03
 11/11  02:00:00,2.2,621.7,383.8,222.6,6.7,9.8,82.0,61.9,4.49,17.11
