Time (HH:MM),GHI (W/m^2),TotCld (tenths)
13:00,812,0
14:00,766,0
15:00,643,0
16:00,454,0
17:00,240,0
18:00,35,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,13,0
8:00,143,0
9:00,343,0
10:00,402,0
11:00,667,0
12:00,766,0
13:00,793,0
14:00,748,0
15:00,623,0
16:00,435,0
17:00,223,0
18:00,31,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,12,0
8:00,133,0
9:00,334,0
10:00,524,0
11:00,676,0
12:00,754,0
13:00,766,0
14:00,710,0
15:00,593,0
16:00,410,0
17:00,202,0
18:00,29,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,13,0
8:00,139,3
9:00,327,0
10:00,510,0
11:00,668,0
12:00,751,0
13:00,776,0
14:00,733,0
15:00,608,0
16:00,428,0
17:00,206,0
18:00,25,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,12,0
8:00,139,0
9:00,347,0
10:00,535,0
11:00,685,0
12:00,720,0
13:00,784,0
14:00,760,0
15:00,634,0
16:00,446,0
17:00,226,0
18:00,28,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,10,1
8:00,129,0
9:00,334,0
10:00,512,3
11:00,682,6
12:00,778,9
13:00,725,8
14:00,662,7
15:00,507,7
16:00,401,7
17:00,150,7
18:00,21,6
19:00,0,6
20:00,0,7
21:00,0,7
22:00,0,7
23:00,0,6
24:00:00,0,7
1:00,0,9
2:00,0,9
3:00,0,9
4:00,0,10
5:00,0,8
6:00,0,6
7:00,3,10
8:00,55,10
9:00,94,10
10:00,284,9
11:00,561,9
12:00,412,9
13:00,536,7
14:00,705,7
15:00,522,2
16:00,389,2
17:00,190,1
18:00,21,1
19:00,0,1
20:00,0,2
21:00,0,2
22:00,0,1
23:00,0,5
24:00:00,0,5
1:00,0,5
2:00,0,5
3:00,0,7
4:00,0,5
5:00,0,4
6:00,0,7
7:00,11,9
8:00,143,10
9:00,159,10
10:00,259,10
11:00,538,9
12:00,493,10
13:00,475,9
14:00,314,10
15:00,164,10
16:00,113,10
17:00,23,10
18:00,24,8
19:00,0,6
20:00,0,6
21:00,0,3
22:00,0,1
23:00,0,1
24:00:00,0,2
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,9
5:00,0,2
6:00,0,4
7:00,9,6
8:00,115,4
9:00,312,1
10:00,511,2
11:00,631,4
12:00,702,3
13:00,747,2
14:00,698,1
15:00,581,1
16:00,397,0
17:00,190,0
18:00,20,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,1
5:00,0,0
6:00,0,0
7:00,8,0
8:00,137,0
9:00,309,0
10:00,493,0
11:00,636,0
12:00,728,0
13:00,743,0
14:00,688,0
15:00,560,0
16:00,380,0
17:00,181,0
18:00,18,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,8,0
8:00,136,0
9:00,323,0
10:00,506,0
11:00,643,0
12:00,729,0
13:00,746,0
14:00,694,0
15:00,579,0
16:00,384,2
17:00,158,5
18:00,13,5
19:00,0,5
20:00,0,6
21:00,0,6
22:00,0,6
23:00,0,6
24:00:00,0,6
1:00,0,5
2:00,0,6
3:00,0,6
4:00,0,6
5:00,0,6
6:00,0,6
7:00,8,9
8:00,121,9
9:00,244,7
10:00,426,6
11:00,472,7
12:00,605,8
13:00,388,10
14:00,273,10
15:00,414,10
16:00,276,8
17:00,133,9
18:00,14,7
19:00,0,6
20:00,0,3
21:00,0,3
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,6,0
8:00,122,0
9:00,302,0
10:00,492,0
11:00,633,0
12:00,724,0
13:00,743,0
14:00,706,0
15:00,576,0
16:00,383,0
17:00,177,0
18:00,15,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,6,0
8:00,125,0
9:00,317,0
10:00,501,0
11:00,642,0
12:00,730,0
13:00,750,0
14:00,687,0
15:00,565,0
16:00,395,0
17:00,181,0
18:00,14,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,5,0
8:00,125,0
9:00,307,0
10:00,497,0
11:00,647,0
12:00,737,0
13:00,756,0
14:00,707,0
15:00,579,1
16:00,389,1
17:00,176,0
18:00,13,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,5,0
8:00,121,0
9:00,302,1
10:00,461,1
11:00,645,1
12:00,733,1
13:00,706,0
14:00,712,0
15:00,582,0
16:00,389,1
17:00,170,1
18:00,12,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,6,4
8:00,129,5
9:00,300,5
10:00,482,6
11:00,622,6
12:00,722,8
13:00,712,9
14:00,694,9
15:00,544,10
16:00,377,10
17:00,102,10
18:00,7,10
19:00,0,10
20:00,0,10
21:00,0,10
22:00,0,10
23:00,0,10
24:00:00,0,10
1:00,0,10
2:00,0,10
3:00,0,10
4:00,0,10
5:00,0,10
6:00,0,10
7:00,2,10
8:00,76,10
9:00,205,10
10:00,345,10
11:00,575,9
12:00,680,9
13:00,751,7
14:00,596,6
15:00,417,9
16:00,289,10
17:00,161,9
18:00,8,10
19:00,0,9
20:00,0,10
21:00,0,9
22:00,0,9
23:00,0,6
24:00:00,0,6
1:00,0,10
2:00,0,10
3:00,0,10
4:00,0,10
5:00,0,10
6:00,0,10
7:00,8,8
8:00,82,7
9:00,177,5
10:00,472,2
11:00,602,1
12:00,667,1
13:00,714,0
14:00,668,0
15:00,549,0
16:00,381,0
17:00,176,0
18:00,37,0
19:00,0,1
20:00,0,1
21:00,0,2
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,8,0
8:00,84,3
9:00,233,4
10:00,475,4
11:00,475,6
12:00,613,7
13:00,577,7
14:00,555,8
15:00,513,7
16:00,321,7
17:00,105,4
18:00,34,2
19:00,0,1
20:00,0,2
21:00,0,3
22:00,0,2
23:00,0,2
24:00:00,0,0
1:00,0,3
2:00,0,0
3:00,0,3
4:00,0,8
5:00,0,8
6:00,0,10
7:00,2,9
8:00,64,8
9:00,221,8
10:00,255,9
11:00,419,6
12:00,274,8
13:00,394,9
14:00,524,7
15:00,317,10
16:00,157,9
17:00,101,9
18:00,16,8
19:00,0,8
20:00,0,10
21:00,0,10
22:00,0,10
23:00,0,10
24:00:00,0,7
1:00,0,6
2:00,0,2
3:00,0,1
4:00,0,1
5:00,0,0
6:00,0,0
7:00,2,0
8:00,70,2
9:00,248,2
10:00,428,0
11:00,570,0
12:00,659,0
13:00,670,0
14:00,567,1
15:00,476,1
16:00,313,1
17:00,122,1
18:00,21,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,7,0
8:00,88,0
9:00,288,0
10:00,471,0
11:00,606,0
12:00,689,0
13:00,703,0
14:00,651,0
15:00,533,0
16:00,362,0
17:00,162,0
18:00,30,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,2,0
8:00,73,0
9:00,260,0
10:00,444,0
11:00,588,0
12:00,668,0
13:00,683,0
14:00,630,0
15:00,486,1
16:00,329,2
17:00,103,6
18:00,13,4
19:00,0,2
20:00,0,2
21:00,0,8
22:00,0,6
23:00,0,6
24:00:00,0,4
1:00,0,5
2:00,0,4
3:00,0,3
4:00,0,0
5:00,0,0
6:00,0,0
7:00,7,0
8:00,84,0
9:00,282,0
10:00,473,0
11:00,614,1
12:00,695,1
13:00,712,1
14:00,673,4
15:00,495,8
16:00,341,9
17:00,139,5
18:00,30,2
19:00,0,2
20:00,0,5
21:00,0,5
22:00,0,2
23:00,0,4
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,3,0
8:00,75,0
9:00,266,0
10:00,452,0
11:00,598,0
12:00,680,0
13:00,700,0
14:00,646,0
15:00,522,0
16:00,349,0
17:00,149,0
18:00,26,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,3,0
8:00,70,0
9:00,260,0
10:00,450,0
11:00,593,0
12:00,675,0
13:00,687,0
14:00,632,0
15:00,514,0
16:00,340,0
17:00,143,0
18:00,21,1
19:00,0,0
20:00,0,1
21:00,0,3
22:00,0,3
23:00,0,3
24:00:00,0,2
1:00,0,4
2:00,0,1
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,2,6
8:00,62,5
9:00,251,7
10:00,323,7
11:00,522,4
12:00,642,2
13:00,686,1
14:00,612,2
15:00,508,2
16:00,344,2
17:00,146,0
18:00,24,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,1
8:00,62,3
9:00,222,3
10:00,379,4
11:00,512,4
12:00,470,6
13:00,585,7
14:00,493,8
15:00,381,7
16:00,269,7
17:00,108,7
18:00,25,6
19:00,0,6
20:00,0,6
21:00,0,4
22:00,0,4
23:00,0,6
24:00:00,0,6
1:00,0,3
2:00,0,2
3:00,0,2
4:00,0,2
5:00,0,0
6:00,0,0
7:00,0,0
8:00,55,0
9:00,225,0
10:00,414,0
11:00,561,0
12:00,607,1
13:00,630,1
14:00,573,1
15:00,474,1
16:00,304,1
17:00,118,1
18:00,17,0
19:00,0,0
20:00,0,0
21:00,0,1
22:00,0,1
23:00,0,2
24:00:00,0,3
1:00,0,6
2:00,0,8
3:00,0,7
4:00,0,7
5:00,0,7
6:00,0,5
7:00,0,2
8:00,61,1
9:00,234,1
10:00,405,1
11:00,541,1
12:00,605,1
13:00,618,1
14:00,560,1
15:00,453,1
16:00,282,1
17:00,126,1
18:00,20,1
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,2
8:00,55,1
9:00,233,2
10:00,413,3
11:00,557,2
12:00,638,2
13:00,612,5
14:00,524,9
15:00,469,8
16:00,194,8
17:00,105,8
18:00,16,8
19:00,0,10
20:00,0,10
21:00,0,6
22:00,0,7
23:00,0,10
24:00:00,0,10
1:00,0,9
2:00,0,10
3:00,0,10
4:00,0,6
5:00,0,6
6:00,0,5
7:00,0,5
8:00,45,4
9:00,209,7
10:00,377,8
11:00,546,7
12:00,596,6
13:00,544,9
14:00,530,9
15:00,446,7
16:00,294,9
17:00,67,9
18:00,5,10
19:00,0,10
20:00,0,10
21:00,0,10
22:00,0,10
23:00,0,10
24:00:00,0,10
1:00,0,10
2:00,0,10
3:00,0,10
4:00,0,10
5:00,0,10
6:00,0,10
7:00,0,8
8:00,52,10
9:00,207,10
10:00,306,10
11:00,348,10
12:00,448,10
13:00,502,10
14:00,490,10
15:00,354,10
16:00,257,10
17:00,69,10
18:00,13,10
19:00,0,10
20:00,0,10
21:00,0,10
22:00,0,10
23:00,0,10
24:00:00,0,10
1:00,0,10
2:00,0,10
3:00,0,10
4:00,0,10
5:00,0,10
6:00,0,10
7:00,0,10
8:00,41,10
9:00,219,10
10:00,334,10
11:00,359,10
12:00,265,10
13:00,224,10
14:00,192,10
15:00,207,10
16:00,128,10
17:00,68,10
18:00,11,10
19:00,0,10
20:00,0,10
21:00,0,10
22:00,0,10
23:00,0,10
24:00:00,0,10
1:00,0,10
2:00,0,10
3:00,0,10
4:00,0,10
5:00,0,10
6:00,0,10
7:00,0,10
8:00,29,10
9:00,77,10
10:00,219,9
11:00,206,10
12:00,197,10
13:00,446,8
14:00,461,7
15:00,315,6
16:00,185,5
17:00,75,4
18:00,14,6
19:00,0,6
20:00,0,5
21:00,0,4
22:00,0,7
23:00,0,7
24:00:00,0,5
1:00,0,2
2:00,0,1
3:00,0,1
4:00,0,2
5:00,0,2
6:00,0,3
7:00,0,0
8:00,41,1
9:00,189,0
10:00,363,1
11:00,440,3
12:00,556,3
13:00,534,2
14:00,529,1
15:00,433,1
16:00,283,0
17:00,104,0
18:00,12,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,44,0
9:00,196,0
10:00,372,0
11:00,511,0
12:00,595,0
13:00,614,0
14:00,562,0
15:00,447,0
16:00,284,0
17:00,105,0
18:00,11,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,50,1
9:00,214,2
10:00,391,1
11:00,529,0
12:00,610,0
13:00,628,0
14:00,577,0
15:00,466,0
16:00,302,0
17:00,118,0
18:00,18,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,2
23:00,0,1
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,1
7:00,0,2
8:00,50,0
9:00,210,0
10:00,368,1
11:00,522,0
12:00,606,0
13:00,624,0
14:00,581,0
15:00,469,0
16:00,304,0
17:00,118,0
18:00,17,0
19:00,0,0
20:00,0,0
21:00,0,1
22:00,0,1
23:00,0,0
24:00:00,0,1
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,49,0
9:00,213,0
10:00,395,0
11:00,535,0
12:00,622,0
13:00,639,0
14:00,588,0
15:00,476,0
16:00,309,0
17:00,119,0
18:00,17,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,51,0
9:00,213,0
10:00,394,0
11:00,541,0
12:00,621,0
13:00,635,1
14:00,585,0
15:00,473,0
16:00,310,0
17:00,120,0
18:00,18,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,39,0
9:00,188,0
10:00,365,0
11:00,507,0
12:00,595,0
13:00,613,0
14:00,560,0
15:00,447,0
16:00,285,0
17:00,103,0
18:00,10,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,1
2:00,0,1
3:00,0,1
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,48,0
9:00,205,0
10:00,385,0
11:00,526,0
12:00,608,0
13:00,623,0
14:00,573,0
15:00,464,0
16:00,300,0
17:00,116,0
18:00,16,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,44,4
9:00,195,3
10:00,381,6
11:00,528,6
12:00,619,7
13:00,640,7
14:00,587,7
15:00,466,5
16:00,294,1
17:00,111,2
18:00,16,3
19:00,0,3
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,43,3
9:00,192,4
10:00,378,6
11:00,525,7
12:00,613,7
13:00,573,9
14:00,430,8
15:00,433,9
16:00,234,9
17:00,89,7
18:00,13,8
19:00,0,8
20:00,0,9
21:00,0,8
22:00,0,7
23:00,0,5
24:00:00,0,3
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,3
7:00,0,3
8:00,44,3
9:00,169,3
10:00,382,6
11:00,459,4
12:00,509,7
13:00,526,5
14:00,574,3
15:00,440,6
16:00,266,3
17:00,102,2
18:00,17,1
19:00,0,1
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,3
8:00,43,0
9:00,194,0
10:00,374,0
11:00,511,0
12:00,597,0
13:00,619,0
14:00,572,0
15:00,463,0
16:00,301,0
17:00,115,0
18:00,17,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,10
2:00,0,10
3:00,0,6
4:00,0,6
5:00,0,0
6:00,0,0
7:00,0,6
8:00,16,0
9:00,178,0
10:00,351,0
11:00,472,0
12:00,564,0
13:00,580,0
14:00,542,0
15:00,454,6
16:00,323,6
17:00,154,6
18:00,0,0
19:00,0,0
20:00,0,0
21:00,0,10
22:00,0,10
23:00,0,10
24:00:00,0,10
1:00,0,5
2:00,0,9
3:00,0,9
4:00,0,9
5:00,0,7
6:00,0,9
7:00,0,2
8:00,7,9
9:00,166,9
10:00,360,9
11:00,487,7
12:00,569,9
13:00,586,9
14:00,542,9
15:00,447,5
16:00,314,5
17:00,155,7
18:00,0,9
19:00,0,9
20:00,0,5
21:00,0,5
22:00,0,9
23:00,0,9
24:00:00,0,9
1:00,0,10
2:00,0,10
3:00,0,10
4:00,0,10
5:00,0,10
6:00,0,9
7:00,0,9
8:00,13,9
9:00,172,9
10:00,354,5
11:00,487,5
12:00,586,5
13:00,592,5
14:00,568,5
15:00,447,5
16:00,295,9
17:00,155,9
18:00,0,9
19:00,0,10
20:00,0,10
21:00,0,10
22:00,0,10
23:00,0,10
24:00:00,0,10
1:00,0,9
2:00,0,10
3:00,0,10
4:00,0,10
5:00,0,10
6:00,0,10
7:00,0,10
8:00,6,10
9:00,48,10
10:00,53,10
11:00,81,10
12:00,122,10
13:00,92,10
14:00,99,10
15:00,73,10
16:00,65,10
17:00,93,10
18:00,0,10
19:00,0,7
20:00,0,4
21:00,0,5
22:00,0,4
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,10,0
9:00,174,0
10:00,357,0
11:00,475,0
12:00,562,3
13:00,592,3
14:00,535,3
15:00,447,0
16:00,314,0
17:00,155,0
18:00,0,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,9,0
9:00,169,0
10:00,347,0
11:00,486,0
12:00,574,0
13:00,591,0
14:00,534,0
15:00,446,0
16:00,314,0
17:00,155,0
18:00,0,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,8,0
9:00,157,0
10:00,322,0
11:00,485,0
12:00,579,0
13:00,603,0
14:00,554,0
15:00,461,0
16:00,295,0
17:00,154,0
18:00,0,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,6,0
9:00,153,0
10:00,331,0
11:00,463,0
12:00,556,0
13:00,554,0
14:00,481,0
15:00,410,0
16:00,295,0
17:00,184,0
18:00,0,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,7,0
9:00,155,0
10:00,326,0
11:00,447,0
12:00,555,0
13:00,554,0
14:00,527,0
15:00,439,0
16:00,322,0
17:00,152,0
18:00,0,0
19:00,0,0
20:00,0,2
21:00,0,0
22:00,0,1
23:00,0,0
24:00:00,0,1
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,3
8:00,1,5
9:00,68,8
10:00,53,10
11:00,457,5
12:00,503,5
13:00,529,3
14:00,520,5
15:00,424,3
16:00,276,4
17:00,150,5
18:00,0,5
19:00,0,5
20:00,0,5
21:00,0,5
22:00,0,5
23:00,0,7
24:00:00,0,9
1:00,0,9
2:00,0,5
3:00,0,9
4:00,0,9
5:00,0,8
6:00,0,9
7:00,0,9
8:00,4,9
9:00,36,9
10:00,81,10
11:00,102,10
12:00,116,10
13:00,123,9
14:00,125,9
15:00,102,9
16:00,156,9
17:00,148,10
18:00,0,10
19:00,0,10
20:00,0,10
21:00,0,10
22:00,0,9
23:00,0,10
24:00:00,0,9
1:00,0,10
2:00,0,10
3:00,0,5
4:00,0,5
5:00,0,7
6:00,0,9
7:00,0,10
8:00,1,10
9:00,67,10
10:00,148,10
11:00,279,7
12:00,554,9
13:00,547,9
14:00,533,9
15:00,445,9
16:00,275,5
17:00,88,7
18:00,0,9
19:00,0,9
20:00,0,5
21:00,0,2
22:00,0,3
23:00,0,2
24:00:00,0,0
1:00,0,1
2:00,0,1
3:00,0,1
4:00,0,1
5:00,0,1
6:00,0,9
7:00,0,9
8:00,3,10
9:00,141,10
10:00,338,10
11:00,461,10
12:00,554,10
13:00,596,10
14:00,559,10
15:00,445,10
16:00,284,10
17:00,144,10
18:00,0,10
19:00,0,10
20:00,0,1
21:00,0,1
22:00,0,1
23:00,0,1
24:00:00,0,1
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,3,0
9:00,147,0
10:00,328,0
11:00,461,0
12:00,548,3
13:00,442,5
14:00,500,9
15:00,262,10
16:00,320,10
17:00,170,7
18:00,0,9
19:00,0,10
20:00,0,10
21:00,0,9
22:00,0,9
23:00,0,7
24:00:00,0,9
1:00,0,10
2:00,0,10
3:00,0,10
4:00,0,10
5:00,0,8
6:00,0,0
7:00,0,5
8:00,2,5
9:00,143,5
10:00,299,9
11:00,444,8
12:00,450,5
13:00,583,9
14:00,408,9
15:00,306,9
16:00,319,10
17:00,167,8
18:00,0,9
19:00,0,9
20:00,0,6
21:00,0,9
22:00,0,4
23:00,0,3
24:00:00,0,3
1:00,0,0
2:00,0,5
3:00,0,3
4:00,0,3
5:00,0,3
6:00,0,0
7:00,0,0
8:00,2,0
9:00,142,0
10:00,312,0
11:00,465,0
12:00,536,0
13:00,583,0
14:00,519,0
15:00,437,2
16:00,318,0
17:00,164,0
18:00,0,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,2
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,1
5:00,0,0
6:00,0,0
7:00,0,0
8:00,1,0
9:00,144,0
10:00,302,0
11:00,427,0
12:00,518,0
13:00,546,1
14:00,506,0
15:00,465,0
16:00,236,0
17:00,107,1
18:00,0,1
19:00,0,0
20:00,0,2
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,2
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,1,0
9:00,144,0
10:00,311,0
11:00,438,0
12:00,564,0
13:00,582,0
14:00,545,0
15:00,457,0
16:00,299,0
17:00,158,0
18:00,0,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,1,0
9:00,139,0
10:00,315,0
11:00,459,0
12:00,552,0
13:00,582,0
14:00,538,0
15:00,457,0
16:00,325,0
17:00,129,0
18:00,0,0
19:00,0,0
20:00,0,0
21:00,0,0
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,2
7:00,0,0
8:00,0,0
9:00,105,0
10:00,287,3
11:00,389,2
12:00,483,3
13:00,539,3
14:00,531,10
15:00,362,3
16:00,252,5
17:00,176,4
18:00,0,5
19:00,0,5
20:00,0,6
21:00,0,5
22:00,0,6
23:00,0,7
24:00:00,0,8
1:00,0,8
2:00,0,8
3:00,0,2
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,0,0
9:00,131,0
10:00,300,0
11:00,447,3
12:00,523,3
13:00,575,3
14:00,524,3
15:00,413,4
16:00,296,5
17:00,172,5
18:00,0,4
19:00,0,8
20:00,0,8
21:00,0,8
22:00,0,3
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,6
3:00,0,5
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,0,0
9:00,130,0
10:00,319,0
11:00,442,0
12:00,534,0
13:00,556,0
14:00,556,0
15:00,463,0
16:00,322,0
17:00,168,0
18:00,0,0
19:00,0,0
20:00,0,2
21:00,0,3
22:00,0,5
23:00,0,1
24:00:00,0,0
1:00,0,0
2:00,0,4
3:00,0,5
4:00,0,6
5:00,0,5
6:00,0,3
7:00,0,2
8:00,0,1
9:00,73,8
10:00,239,7
11:00,271,7
12:00,195,8
13:00,324,8
14:00,334,8
15:00,217,9
16:00,294,8
17:00,141,8
18:00,0,9
19:00,0,5
20:00,0,9
21:00,0,9
22:00,0,5
23:00,0,3
24:00:00,0,2
1:00,0,5
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,5
8:00,0,0
9:00,126,0
10:00,309,0
11:00,452,0
12:00,545,0
13:00,562,0
14:00,549,0
15:00,454,0
16:00,320,0
17:00,183,0
18:00,0,5
19:00,0,5
20:00,0,5
21:00,0,5
22:00,0,0
23:00,0,0
24:00:00,0,0
1:00,0,0
2:00,0,0
3:00,0,0
4:00,0,0
5:00,0,0
6:00,0,0
7:00,0,0
8:00,0,0
9:00,125,0
10:00,303,0
11:00,446,0
12:00,545,0
